pair,n,eg_resid_adf_t,eg_pass_5pct,approx_p,bh_fdr_survive,half_life_is
DRREDDY.NS/APOLLOHOSP.NS,4288,-4.517,true,0.0050,false,58.7
BAJAJFINSV.NS/BRITANNIA.NS,4288,-2.764,false,0.1882,false,159.2
BAJAJFINSV.NS/COALINDIA.NS,3834,-0.137,false,0.9622,false,9946.2
BAJAJFINSV.NS/SBILIFE.NS,2134,-3.023,false,0.1055,false,58.8
BAJAJFINSV.NS/HDFCLIFE.NS,2102,-1.475,false,0.7554,false,215.8
BAJAJFINSV.NS/APOLLOHOSP.NS,4288,-1.718,false,0.6594,false,351.2
BRITANNIA.NS/COALINDIA.NS,3834,-0.950,false,0.8678,false,2141.1
BRITANNIA.NS/SBILIFE.NS,2134,-3.034,false,0.1018,false,68.2
BRITANNIA.NS/HDFCLIFE.NS,2102,-1.721,false,0.6579,false,154.1
BRITANNIA.NS/APOLLOHOSP.NS,4288,-1.785,false,0.6314,false,322.0
COALINDIA.NS/SBILIFE.NS,2134,-0.437,false,0.9341,false,897.3
COALINDIA.NS/HDFCLIFE.NS,2102,-0.123,false,0.9635,false,2960.8
COALINDIA.NS/APOLLOHOSP.NS,3834,-2.521,false,0.2762,false,148.7
SBILIFE.NS/HDFCLIFE.NS,2102,-1.844,false,0.6065,false,135.2
SBILIFE.NS/APOLLOHOSP.NS,2134,-3.423,true,0.0420,false,44.4
HDFCLIFE.NS/APOLLOHOSP.NS,2102,-2.969,false,0.1225,false,67.1
HDFCBANK.NS/ICICIBANK.NS,4288,-3.198,false,0.0736,false,99.3
HDFCBANK.NS/KOTAKBANK.NS,4288,-4.968,true,0.0039,false,36.9
ICICIBANK.NS/AXISBANK.NS,4288,-2.360,false,0.3618,false,151.3
SBIN.NS/ICICIBANK.NS,4288,-3.010,false,0.1096,false,117.0
HDFCBANK.NS/AXISBANK.NS,4288,-2.522,false,0.2756,false,156.9
TATASTEEL.NS/JSWSTEEL.NS,4288,-2.320,false,0.3831,false,186.3
TATASTEEL.NS/HINDALCO.NS,4288,-4.407,true,0.0058,false,53.9
M&M.NS/MARUTI.NS,4288,-3.863,true,0.0118,false,145.5
M&M.NS/BAJAJ-AUTO.NS,4288,-3.413,true,0.0430,false,77.1
SUNPHARMA.NS/DRREDDY.NS,4288,-2.054,false,0.5193,false,235.3
CIPLA.NS/DRREDDY.NS,4288,-2.934,false,0.1340,false,104.3
SUNPHARMA.NS/CIPLA.NS,4288,-1.825,false,0.6145,false,237.0
TCS.NS/INFY.NS,4288,-2.231,false,0.4301,false,177.6
INFY.NS/WIPRO.NS,4288,-3.219,false,0.0701,false,93.5
TCS.NS/HCLTECH.NS,4288,-2.616,false,0.2353,false,96.0
