side,symbol,deal_date,band,deal_value_inr,adv_ratio,pre_car,day0_ar,post_car_h5
BUY,SAILIFE.NS,2025-02-20,smallcap,722763172,3.54,0.01719,0.08316,0.06548254413041077
BUY,KROSS.NS,2026-01-02,broad,528469299,13.12,0.04252,-0.01423,0.026952997925817068
BUY,EMBDL.NS,2025-01-08,micro,662844349,1.13,0.23404,0.00752,-0.016978727068262645
BUY,CHENNPETRO.NS,2025-03-06,smallcap,847637064,3.90,-0.02987,0.10129,0.09817321643896748
BUY,MANAPPURAM.NS,2025-09-03,smallcap,530207098,0.56,0.05423,0.01501,-0.004778985971836347
BUY,ELECTCAST.NS,2026-03-18,micro,2870000000,36.06,0.14015,0.03202,0.12882957549691154
BUY,GSLSU.NS,2025-03-11,broad,26930000,1.86,-0.01914,0.00142,-0.01693367248415556
BUY,REDINGTON.NS,2025-09-16,smallcap,1644296160,4.32,-0.02630,0.19247,-0.04731984682499468
BUY,ARIS.NS,2026-03-04,broad,213652800,1.11,-0.01661,0.00367,0.026386053926399033
BUY,AFIL.NS,2025-05-22,broad,51380000,5.03,-0.00030,0.06121,0.07794779181931688
BUY,SHANKARA.NS,2025-11-13,broad,18837805,1.03,-0.02880,-0.02225,-0.11068349887709195
BUY,JARO.NS,2025-11-17,broad,274407324,4.35,-0.01314,0.12549,-0.03906906160879442
BUY,KAYNES.NS,2025-12-09,smallcap,11050926187,3.70,-0.28283,0.12677,0.049414161508613885
BUY,APTUS.NS,2025-06-03,smallcap,8032220519,42.22,-0.03992,-0.08602,0.030613559981053307
BUY,COHANCE.NS,2026-02-18,smallcap,4326000000,18.32,-0.11099,0.05127,-0.02034925514342989
BUY,GTPL.NS,2026-03-04,broad,36270000,13.40,-0.14027,0.00946,-0.016311360104769745
BUY,APOLLOPIPE.NS,2026-03-13,broad,289860436,2.54,0.23500,0.00211,0.05223257732902331
BUY,VLEGOV.NS,2025-12-09,broad,18661915,2.32,-0.04894,0.05487,-0.11543570514768264
BUY,IRCON.NS,2025-01-16,smallcap,1191367172,1.55,-0.02512,0.14458,-0.02689454885725262
BUY,IRMENERGY.NS,2026-04-24,broad,4301816900,85.87,0.31540,0.00119,0.04449164367659719
BUY,CARTRADE.NS,2025-09-19,smallcap,981013485,1.21,-0.00787,0.05915,0.08571092795596746
BUY,INDUSINDBK.NS,2025-09-29,midcap,7717051451,4.88,-0.00107,0.01225,-0.009734537234415974
BUY,ORIENTTECH.NS,2026-01-05,broad,3616877512,56.67,0.30183,0.08651,-0.12017799958524755
BUY,PATELRMART.NS,2026-01-20,broad,151158560,8.11,-0.01387,0.20090,0.0366940343108999
BUY,METROPOLIS.NS,2025-10-16,micro,106920000,0.73,-0.03921,-0.00196,-0.0055638466503973305
BUY,POLICYBZR.NS,2026-05-08,midcap,8054490496,3.48,-0.02186,-0.02177,0.08293256771427815
BUY,EXXARO.NS,2026-01-08,broad,19625000,27.59,-0.04091,0.00123,-0.028202291330409968
BUY,ROUTE.NS,2025-03-06,micro,496921325,5.55,-0.00040,0.01547,-0.032293918870892946
BUY,DENTA.NS,2025-09-19,broad,276182659,0.83,0.15770,0.00854,0.004593805101518855
BUY,MCX.NS,2026-02-01,midcap,8131015472,1.03,0.09090,-0.07015,-0.006375539938076935
BUY,APTECHT.NS,2025-05-23,broad,110855250,2.47,-0.01872,0.01740,-0.037635776217005534
BUY,VIPIND.NS,2025-07-14,micro,335103364,1.14,0.08974,0.05416,-0.054466989077329386
BUY,GSLSU.NS,2025-06-10,broad,143136037,10.83,-0.00204,0.07296,-0.07078947452836581
BUY,SAFARI.NS,2026-02-11,micro,281880046,5.08,-0.00849,-0.07465,0.028472421732235298
BUY,ETERNAL.NS,2025-05-30,broad,14887139641,1.52,-0.01005,0.04686,0.04920115835268413
BUY,SAPPHIRE.NS,2025-07-04,smallcap,700839008,10.13,-0.03749,0.04870,-0.024222296949619748
BUY,EPACKPEB.NS,2025-11-07,broad,3082630896,6.24,0.22838,0.00558,-0.02156275025004528
BUY,MANGLMCEM.NS,2025-05-26,broad,815000000,22.98,0.06293,-0.00023,-0.028914135782368677
BUY,FIVESTAR.NS,2025-10-29,smallcap,919291034,3.02,-0.00346,0.12036,0.029264139278649348
BUY,CARBORUNIV.NS,2025-03-28,smallcap,965000000,5.62,-0.03364,0.05505,-0.005413654335184814
BUY,GSLSU.NS,2025-12-04,broad,38382600,1.04,-0.06449,-0.05184,0.035419363833563366
BUY,ADVANCE.NS,2026-01-06,broad,77266912,4.01,0.09099,0.01439,-0.036021845025386634
BUY,AVANTEL.NS,2025-10-03,broad,351216972,0.56,-0.01876,0.11375,-0.10598831546613552
BUY,VALIANTORG.NS,2026-03-19,broad,43462407,4.74,0.11743,0.12648,-0.21576802250147842
BUY,EFCIL.NS,2026-03-05,broad,323219888,3.67,-0.02196,0.02049,-0.060355164051636656
BUY,DCXINDIA.NS,2026-01-21,broad,144900000,1.18,-0.07168,-0.01250,0.0730333551729423
BUY,AFIL.NS,2026-03-17,broad,33778800,1.63,0.06163,0.03195,-0.06737948522214454
BUY,KOLTEPATIL.NS,2025-09-03,broad,635198030,12.73,0.08132,-0.00551,-0.005607591578401072
BUY,TEJASNET.NS,2026-05-07,smallcap,4199827036,3.49,0.08461,0.14041,-0.08890444606784953
BUY,NORTHARC.NS,2025-06-20,broad,2747669282,16.79,-0.05232,-0.03859,0.010045677531301367
BUY,SAMMAANCAP.NS,2025-11-19,smallcap,1790353788,0.75,0.03513,-0.12480,0.0028762182577580786
BUY,UDS.NS,2025-01-28,broad,114620780,2.37,-0.08321,0.04702,-0.0012819817568745506
BUY,TEXRAIL.NS,2026-05-13,micro,2076433151,7.96,-0.05479,0.13099,-0.13584464805120322
BUY,COFORGE.NS,2025-04-17,midcap,2311795500,0.53,-0.06433,0.02324,0.06283728199320349
BUY,SIGACHI.NS,2025-06-30,broad,230470173,0.63,-0.01311,-0.11067,-0.07676875186844978
BUY,GMDCLTD.NS,2025-11-27,smallcap,1179242211,0.62,0.04150,0.05038,-0.029086388012037
BUY,MOBIKWIK.NS,2025-09-04,broad,660293601,3.39,0.26980,-0.03400,-0.0019317865990844396
BUY,MARKOLINES.NS,2026-02-16,broad,22839823,0.90,0.02045,0.02049,0.017927126177626818
BUY,BHARTIARTL.NS,2025-11-18,broad,14377367316,1.07,0.02790,0.02149,-0.021138495864583495
BUY,DEEDEV.NS,2026-02-27,broad,1358985652,45.77,0.38860,-0.01915,0.1577744814735087
BUY,MTARTECH.NS,2025-10-14,micro,544527926,1.10,-0.03210,0.13667,0.025822716636058063
BUY,APOLLO.NS,2025-05-05,micro,576477492,0.98,0.05809,0.05198,0.05287842071148674
BUY,EASEMYTRIP.NS,2026-02-16,broad,396157280,6.20,0.00380,0.18988,-0.0662039326085131
BUY,JINDALPOLY.NS,2025-08-29,broad,137038481,15.05,0.01585,0.15934,-0.04605011347569232
BUY,GALAXYSURF.NS,2025-04-01,broad,622370000,19.61,-0.07799,0.03622,-0.03180795906386802
BUY,TVSSCS.NS,2025-02-18,micro,355945034,5.08,0.02190,0.05698,0.051425133009342705
BUY,RATNAVEER.NS,2026-01-02,broad,152337639,0.76,-0.00602,0.01272,-0.051985845488668025
BUY,VLEGOV.NS,2025-03-21,broad,32087500,10.30,-0.08467,0.04147,0.00016806556472170886
BUY,MARKOLINES.NS,2026-02-06,broad,22310177,0.94,0.18566,-0.04036,0.026424090703083603
BUY,BESTAGRO.NS,2025-11-27,broad,2137274909,281.53,0.19914,0.07640,-0.053175207551389714
BUY,MCLOUD.NS,2025-11-21,broad,2038824557,8.68,-0.10513,0.14599,-0.4868353064944525
BUY,CLEAN.NS,2025-08-21,smallcap,6890441273,77.48,-0.00944,-0.02943,0.04454197173589236
BUY,IEX.NS,2025-06-11,smallcap,1184367859,1.07,0.01469,-0.07798,-0.030549635477926995
BUY,GRMOVER.NS,2025-09-25,broad,1160250000,9.45,0.02926,0.03858,0.04792388998614516
BUY,APEX.NS,2025-11-11,broad,109908184,8.92,0.01983,0.11692,0.06709872474444278
BUY,KRYSTAL.NS,2026-02-12,broad,48250000,1.50,0.03129,0.04764,-0.029800205503447197
BUY,SURAJEST.NS,2025-10-28,broad,481937757,25.66,0.02361,0.08396,-0.02457465149939242
BUY,GRSE.NS,2025-05-14,smallcap,2992200416,0.81,-0.00304,0.12666,0.20201793496815856
BUY,IRMENERGY.NS,2026-03-30,broad,45451468,1.96,-0.12841,0.04599,0.004174347149899171
BUY,MOIL.NS,2025-05-02,micro,386993521,1.82,0.00704,0.06775,-0.006527164390096818
BUY,SPANDANA.NS,2026-05-05,broad,105983741,3.22,0.06274,0.11452,0.027014621475387468
BUY,SAMMAANCAP.NS,2025-10-03,smallcap,3845162638,2.05,0.25119,-0.03713,0.017471828950023194
BUY,EASEMYTRIP.NS,2025-03-24,broad,646421538,1.46,0.03600,-0.02353,-0.04370635756627417
BUY,SFL.NS,2025-10-13,micro,2204306396,45.05,0.00722,0.00065,-0.01000535165128058
BUY,HARSHA.NS,2025-05-29,broad,177712000,5.53,0.00312,-0.00957,0.09881682315460871
BUY,CSLFINANCE.NS,2025-12-10,broad,49647486,13.05,-0.01076,0.02328,0.09253319063047727
BUY,EIEL.NS,2026-04-13,micro,4504991376,21.58,-0.04927,0.15048,-0.048285114334565726
BUY,CUPID.NS,2026-03-09,micro,1808194150,1.53,0.02748,0.16354,-0.11626578912210084
BUY,WABAG.NS,2026-04-24,micro,734700830,1.72,-0.00722,0.03400,0.0014352036276839009
BUY,AGARWALEYE.NS,2025-09-02,micro,1432952713,20.51,-0.03861,-0.00995,0.0011983014417953353
BUY,SENCO.NS,2025-02-17,micro,371150254,1.11,-0.20557,-0.07953,-0.12568699427146346
BUY,KESORAMIND.NS,2025-06-17,broad,30735000,14.64,0.06260,0.02271,-0.08176656748282618
BUY,LLOYDSENGG.NS,2026-03-25,micro,324324495,2.10,-0.06589,0.05192,0.12943051920164383
BUY,JTLIND.NS,2026-01-14,broad,136170486,4.73,0.17041,0.05389,0.10217515269434574
BUY,KRYSTAL.NS,2026-04-24,broad,383698185,43.24,0.03297,0.05563,0.016660368005010917
BUY,AXITA.NS,2025-07-18,broad,14412435,1.14,0.00961,0.00681,-0.015154955335751286
BUY,MANAPPURAM.NS,2025-02-17,smallcap,921560512,0.51,-0.05419,0.08929,0.07167369068850427
BUY,QUICKHEAL.NS,2026-05-12,broad,504571195,19.08,0.29398,-0.01337,-0.02653798946479935
BUY,BHARATSE.NS,2026-02-17,broad,1186454449,85.85,0.18277,0.07823,0.01663723457242494
BUY,AGIIL.NS,2025-06-23,broad,107652810,0.78,0.00982,0.11093,-0.035661549626837985
BUY,SGFIN.NS,2025-12-17,broad,189719750,3.56,0.02091,0.02192,-0.01380371353583254
BUY,CRAFTSMAN.NS,2025-12-03,smallcap,2009846220,10.75,-0.01079,0.01897,0.017769056315104503
BUY,OLAELEC.NS,2025-06-03,smallcap,4354678379,4.44,0.00621,-0.07939,-0.05425380973590255
BUY,MASTEK.NS,2025-07-21,micro,1515066753,9.58,-0.02740,0.07319,-0.057136445192548124
BUY,AWHCL.NS,2026-04-09,broad,1047583433,16.62,0.10574,0.15370,0.03827215442133736
BUY,JINDALPOLY.NS,2025-07-25,broad,113158800,7.47,-0.02278,-0.00655,-0.0385336563850992
BUY,LAXMIDENTL.NS,2025-09-17,broad,529416806,12.40,0.11531,-0.02679,-0.051987305712412946
BUY,STALLION.NS,2025-09-29,broad,414752302,1.14,0.05922,0.13701,0.21749019961352412
BUY,FINOPB.NS,2025-11-26,broad,460350090,10.65,-0.06541,0.08551,0.021815341199937555
BUY,VPRPL.NS,2025-09-18,broad,228795570,1.71,-0.07693,-0.04418,-0.10967350619002536
BUY,VLEGOV.NS,2025-03-24,broad,78682200,25.25,0.00370,-0.05057,-0.027534973304240262
BUY,ATHERENERG.NS,2025-11-13,smallcap,5415763760,1.60,-0.04338,0.02130,0.09074046070312747
BUY,TBZ.NS,2026-01-07,broad,1206419522,71.42,-0.01253,0.15536,-0.03410293682954446
BUY,ADVANCE.NS,2026-02-04,broad,124052516,2.65,-0.02062,0.03693,0.04931001755372488
BUY,KIMS.NS,2025-09-02,smallcap,364810695,1.47,0.00382,0.00534,0.016000184054977273
BUY,ADANIGREEN.NS,2025-11-18,broad,8425341623,3.36,0.02789,-0.00613,-0.03903997402579118
BUY,KAMOPAINTS.NS,2025-05-08,broad,47835000,19.20,-0.04580,0.05051,0.04518772068012633
BUY,GRSE.NS,2025-05-22,smallcap,4914918944,0.59,0.11030,0.10394,0.05870903415356321
BUY,AGIIL.NS,2026-01-27,broad,152434139,0.60,-0.09241,0.01447,-0.01277678860840803
BUY,LXCHEM.NS,2025-08-19,micro,381452397,4.11,0.17237,0.01723,-0.027585691691745184
BUY,FCL.NS,2025-11-03,broad,459198250,6.13,0.17321,0.07282,-0.13702963263407664
BUY,AEROFLEX.NS,2025-06-24,broad,92408347,0.78,0.18504,-0.02936,0.0027194937193948387
BUY,JGCHEM.NS,2025-07-10,broad,115768236,1.86,0.27758,0.00359,0.024295957324570905
BUY,BEML.NS,2025-03-27,smallcap,812877968,0.98,-0.00947,0.12687,-0.07960711782991936
BUY,SHREEJISPG.NS,2026-01-06,broad,404152618,0.98,0.07909,0.03670,-0.04705489614363645
BUY,SHANKARA.NS,2025-07-28,broad,134324775,1.71,-0.00221,0.05101,0.029522344661125244
BUY,DIAMONDYD.NS,2026-03-27,broad,263313920,8.12,-0.01303,0.04959,-0.09051026463190004
BUY,LAXMIINDIA.NS,2025-11-19,broad,147700186,3.90,-0.10832,0.09147,-0.02073038777452918
BUY,COFORGE.NS,2025-01-23,midcap,1802103018,0.56,-0.02922,0.10283,-0.11414847867630551
BUY,THYROCARE.NS,2025-04-25,micro,286318649,10.52,0.15689,0.09290,0.04511613329552466
BUY,EASEMYTRIP.NS,2025-01-14,broad,649255000,1.32,-0.11068,0.01518,0.005326966063286642
BUY,TITAGARH.NS,2025-12-26,smallcap,660993266,1.21,0.07344,0.05221,-0.047188614555982555
BUY,GREAVESCOT.NS,2025-09-02,micro,268900464,0.77,-0.00515,0.09332,-0.062103093647063345
BUY,DIFFNKG.NS,2025-11-25,broad,87505715,3.42,-0.10446,-0.02013,-0.05677580868549681
BUY,ADANIENT.NS,2025-11-18,broad,13152023696,6.44,0.05302,-0.00626,-0.054398242871059654
BUY,KAYNES.NS,2025-12-08,smallcap,4839414633,1.62,-0.20365,-0.10403,-0.039026221002265715
BUY,MASTEK.NS,2025-03-18,micro,1312342577,4.38,-0.06838,-0.00021,-0.0329905589294992
BUY,360ONE.NS,2025-07-22,midcap,2427810217,2.52,0.01714,-0.06002,-0.04033415959477893
BUY,JTLIND.NS,2026-01-23,broad,179073732,3.35,0.11773,-0.00422,-0.01500347021282944
BUY,ARIHANTCAP.NS,2026-02-23,broad,72356812,3.49,-0.00386,0.11432,-0.07600304907960653
BUY,DATAPATTNS.NS,2025-03-13,smallcap,4502667509,4.02,0.12970,0.05473,-0.03452500673879744
BUY,AAVAS.NS,2025-03-10,smallcap,1385763408,4.88,-0.05083,0.05019,0.044482086265085874
BUY,IEX.NS,2026-01-06,smallcap,965246804,1.68,-0.01558,0.11234,-0.06439767635247096
BUY,INOXINDIA.NS,2025-02-28,micro,842572436,7.31,0.06609,0.04265,-0.005869552289888169
BUY,INOXWIND.NS,2025-02-01,smallcap,1232898567,1.11,0.17902,0.01710,0.045648523872937274
BUY,MAMATA.NS,2025-07-16,broad,278880539,2.49,0.12984,0.05389,0.015281193041511543
BUY,SENCO.NS,2025-03-13,micro,414096000,1.39,-0.10372,-0.02972,0.17587252108837315
BUY,MOBIKWIK.NS,2025-09-09,broad,936559384,4.24,0.33141,-0.05178,-0.03784353557347442
BUY,PARAS.NS,2026-03-02,micro,1428671184,8.03,0.01367,0.07596,-0.06448769615056393
BUY,DOLLAR.NS,2026-04-24,broad,123089914,3.85,0.19512,0.03766,-0.0079798111796745
BUY,GTPL.NS,2026-03-05,broad,69780000,24.06,-0.12658,0.09913,0.024421557115465786
BUY,SKIPPER.NS,2026-03-12,micro,272768000,3.28,-0.00869,0.03508,-0.0022668908474396954
BUY,LENSKART.NS,2026-05-08,midcap,57803348117,52.00,-0.08824,0.00446,-0.009245078274204954
BUY,POLICYBZR.NS,2025-06-26,midcap,9198575000,4.00,-0.04419,-0.00807,-0.021184365972910735
BUY,SHREEJISPG.NS,2025-11-25,broad,262692592,0.83,-0.05773,0.05352,0.11645034610922289
BUY,JARO.NS,2026-04-06,broad,65643000,1.06,-0.05521,-0.01386,-0.02759835160629387
BUY,SIGACHI.NS,2026-01-09,broad,169997044,2.61,-0.00598,0.00084,-0.06084404803621013
BUY,BIRLANU.NS,2025-12-29,broad,9392694383,877.21,-0.01402,0.12095,0.053245496513343316
BUY,TRANSRAILL.NS,2025-08-06,micro,2709843345,1.86,0.04650,0.13569,0.01657208183759684
BUY,HARIOMPIPE.NS,2025-08-11,broad,180054598,1.50,0.02271,0.11952,-0.011165613736880742
BUY,MAMATA.NS,2025-03-21,broad,74136245,0.96,0.02253,0.06924,-0.06557913194057119
BUY,RATNAVEER.NS,2025-12-04,broad,63128966,1.52,0.03752,0.04475,0.0035120200749371167
BUY,CAPITALSFB.NS,2025-07-17,broad,140000000,12.09,0.00610,0.02023,-0.006188220200221917
BUY,SMCGLOBAL.NS,2025-12-17,broad,15929605,0.73,0.17968,-0.03520,0.038937610472909334
BUY,BESTAGRO.NS,2026-01-16,broad,56374925,0.99,0.00872,0.02318,-0.16950015701769228
BUY,DCBBANK.NS,2025-10-20,micro,618546654,5.40,0.00012,0.11546,0.004404382647859029
BUY,OLAELEC.NS,2025-08-19,smallcap,2994120491,1.66,0.00665,0.07647,0.057165882239306964
BUY,QUADFUTURE.NS,2025-02-11,broad,1354641215,0.64,0.08143,-0.07451,-0.11727570391968278
BUY,RATNAVEER.NS,2026-04-13,broad,68929136,0.85,-0.01544,0.08664,-0.0841054716856241
BUY,DBEIL.NS,2025-01-23,broad,41432379,0.79,-0.03234,0.08008,-0.011760347564058415
BUY,CEMPRO.NS,2026-04-30,smallcap,1054935179,5.85,0.00264,0.20391,0.13035867416345392
BUY,MASTEK.NS,2025-04-11,micro,728809481,2.09,0.03981,-0.00567,-0.09651377241243297
BUY,VINCOFE.NS,2025-07-22,broad,153426421,0.74,0.08342,0.01156,0.02970153342848969
BUY,GMDCLTD.NS,2025-09-23,smallcap,4631335634,1.52,0.02201,0.11502,0.040293566165161776
BUY,CHENNPETRO.NS,2025-03-11,smallcap,2025487496,7.79,0.08587,0.08205,-0.011055800369661029
BUY,ZEEMEDIA.NS,2025-09-05,broad,61850000,4.57,-0.03194,0.00463,-0.005488361465468605
BUY,DAVANGERE.NS,2026-01-12,broad,36238950,0.78,0.18843,0.03465,0.07259287191439623
BUY,FSL.NS,2026-04-16,smallcap,1071164549,3.92,-0.10862,0.09705,-0.12051695744706625
BUY,APOLLO.NS,2026-04-17,micro,1252124686,0.96,0.09683,0.15645,0.010339330392838963
BUY,DEEDEV.NS,2026-02-25,broad,4425791456,205.71,0.30501,0.06228,-0.03710870805160704
BUY,LINCOLN.NS,2026-04-29,broad,224607486,7.31,0.08583,0.03411,0.037618037877616084
BUY,SENORES.NS,2025-02-06,broad,522609593,1.57,-0.00084,0.11001,-0.09834685534043419
BUY,WHIRLPOOL.NS,2025-10-17,smallcap,969945306,5.32,0.07699,0.12302,0.003267217163295477
BUY,HEG.NS,2025-12-31,smallcap,1269613666,3.57,0.13189,0.02564,-0.02584840777363362
BUY,GSLSU.NS,2025-11-19,broad,67741243,1.25,-0.03907,0.05453,-0.005246627222637912
BUY,IEX.NS,2025-07-25,smallcap,10369501129,9.36,-0.37477,0.11592,-0.035100403018709314
BUY,HONAUT.NS,2025-10-09,midcap,281708400,2.34,-0.01469,-0.00486,-0.005650165841341259
BUY,THYROCARE.NS,2025-10-24,micro,5715973822,52.97,-0.00145,0.01893,0.060187599375626455
BUY,JINDALPOLY.NS,2026-04-08,broad,1886404368,4.56,0.07917,-0.03972,-0.14684707588966106
BUY,SUNPHARMA.NS,2025-11-18,broad,2551329655,0.95,0.02130,0.00108,0.005799311772939353
BUY,NETWEB.NS,2025-10-03,smallcap,6234671343,0.66,0.19792,0.05119,-0.07458230970479562
BUY,OLAELEC.NS,2025-08-25,smallcap,1057723044,0.58,0.12719,0.02888,0.3389485273099049
BUY,CYIENT.NS,2025-01-24,smallcap,4418078029,7.12,0.01252,-0.21163,0.0335834469955647
BUY,MASTERTR.NS,2025-08-26,broad,399918826,3.09,-0.04134,0.03303,-0.016203481370167028
BUY,SONATSOFTW.NS,2025-05-02,smallcap,6263537652,16.43,0.30127,0.02474,-0.07736738297848866
BUY,NEOGEN.NS,2025-12-31,micro,158021405,1.07,0.08636,-0.00389,-0.03174239375550081
BUY,CONCOR.NS,2025-11-24,midcap,3719391084,4.79,0.00028,0.00984,-0.02303822648309861
BUY,SKYGOLD.NS,2025-06-18,micro,2043124226,10.84,-0.00398,-0.04748,-0.03567241365496199
BUY,PFS.NS,2025-10-24,broad,209077721,14.04,-0.01729,0.13276,-0.02713847878074327
BUY,RATNAVEER.NS,2025-08-19,broad,41707396,1.29,0.06545,0.03192,-0.017047245987018234
BUY,BAJAJFINSV.NS,2025-06-06,broad,55060720000,20.59,-0.03018,0.01347,0.011595595059145869
BUY,AGIIL.NS,2025-09-18,broad,175515000,4.05,-0.02145,0.00876,0.09174567344522677
BUY,SONATSOFTW.NS,2025-04-24,smallcap,1631182400,5.48,-0.05868,0.08445,0.24538720596510588
BUY,FINOPB.NS,2025-04-16,broad,107150655,1.52,0.10847,0.00839,-0.03128147698817141
BUY,SYSTMTXC.NS,2025-12-30,broad,127576880,11.19,-0.04165,-0.07797,-0.20990683754638761
BUY,SIGNPOST.NS,2025-06-30,broad,657547621,31.24,0.03174,0.10337,0.023027004352993763
BUY,IRMENERGY.NS,2026-05-05,broad,415771028,7.84,0.04537,-0.04894,-0.04650268098772525
BUY,RITES.NS,2025-09-26,smallcap,1032697047,6.17,-0.04627,0.00442,0.009418732802899843
BUY,EASEMYTRIP.NS,2025-12-05,broad,110786926,1.58,0.17935,-0.08150,-0.023084070511770527
BUY,BLS.NS,2026-03-24,smallcap,3436832066,11.79,-0.05973,0.14533,0.010143146289549598
BUY,IRMENERGY.NS,2026-05-06,broad,301151552,4.96,-0.05669,-0.03982,-0.05493588370165592
BUY,SHANKARA.NS,2026-01-06,broad,60274546,11.08,-0.02918,0.20271,-0.08534026837368502
BUY,AFIL.NS,2025-05-27,broad,22923000,2.25,0.11212,0.00331,-0.012005281714914662
BUY,IDEAFORGE.NS,2025-06-24,broad,557032725,1.32,0.07264,0.00098,-0.04900337599218818
BUY,RELINFRA.NS,2025-11-25,broad,1623084526,5.02,-0.17972,-0.03903,0.02495501167157943
BUY,KEC.NS,2025-03-17,smallcap,1033012157,2.13,-0.03186,0.06923,0.005312315377175247
BUY,SYRMA.NS,2025-01-30,smallcap,578941809,1.04,0.12769,0.06049,-0.000934947163987454
BUY,AXITA.NS,2025-07-21,broad,20647067,1.57,0.00831,0.01730,-0.019747381688450916
BUY,LINCOLN.NS,2025-08-07,broad,344997349,30.96,-0.00803,0.13080,-0.04953486159730769
BUY,GANDHAR.NS,2026-01-05,broad,1917726813,55.50,0.00099,0.10208,-0.04767502758000752
BUY,MANAPPURAM.NS,2025-03-21,smallcap,2885944271,1.35,0.00044,0.05289,-0.013834117957497116
BUY,QUADFUTURE.NS,2025-04-02,broad,3361638673,2.68,0.00265,0.07356,-0.07870655655077752
BUY,PSPPROJECT.NS,2025-10-28,broad,249124732,3.37,0.22403,-0.06439,0.05059925069846016
BUY,DCXINDIA.NS,2025-06-26,broad,639179240,2.02,-0.03063,-0.05337,0.0482198764987547
BUY,ACUTAAS.NS,2025-11-24,smallcap,982160715,2.57,0.01425,0.10827,-0.024339602004128547
BUY,LAXMIINDIA.NS,2026-02-09,broad,185100000,8.51,-0.02223,0.09383,-0.057098872693975955
BUY,MCLOUD.NS,2025-07-18,broad,269389105,1.89,0.15534,-0.03211,0.06687371908980055
BUY,TTKPRESTIG.NS,2026-05-12,broad,485288109,15.87,-0.02118,0.03819,0.011128909168558465
BUY,SYRMA.NS,2025-11-11,smallcap,1115098321,1.55,0.01343,0.02857,-0.010483988510447184
BUY,CAMS.NS,2026-05-05,smallcap,1235924725,1.40,-0.04920,0.09003,-0.010313868838934037
BUY,BAJAJ-AUTO.NS,2025-12-29,broad,6454298350,2.36,0.01776,0.00633,0.031584984583352904
BUY,KALPATARU.NS,2026-05-11,broad,3722554861,250.48,0.16652,0.00854,-0.15469473352578733
BUY,SKFINDIA.NS,2026-02-23,micro,700050000,10.13,0.01532,0.05296,-0.07699899532912646
BUY,JAICORPLTD.NS,2025-09-08,broad,395356100,3.12,0.30032,0.07860,-0.0420725168285665
BUY,PROSTARM.NS,2025-12-05,broad,413947928,6.69,0.00761,0.03861,-0.017866757324653926
BUY,HEG.NS,2025-03-11,smallcap,406508996,2.48,0.05452,0.03753,-0.008047190148645855
BUY,RPSGVENT.NS,2026-04-08,broad,165480577,5.11,0.29849,-0.09033,-0.0286748164566496
BUY,WAAREEENER.NS,2025-04-23,midcap,4624794745,2.12,0.12074,0.14080,-0.06414623802513486
BUY,SALZERELEC.NS,2025-10-09,broad,105890118,3.29,0.19728,-0.05668,-0.10389924609696899
BUY,SWSOLAR.NS,2026-04-20,micro,2723393573,8.94,0.02896,0.09925,-0.0012412935856209728
BUY,LEMONTREE.NS,2026-04-21,smallcap,1563502914,3.84,-0.05160,0.06675,-0.037454851762530716
BUY,GUJALKALI.NS,2026-04-02,broad,263937573,12.31,-0.04521,0.01906,0.05386341562706298
BUY,NCC.NS,2025-03-26,smallcap,855835741,0.89,0.02790,0.03024,0.012871563196839242
BUY,TITAGARH.NS,2026-05-05,smallcap,1261772529,2.00,-0.04719,0.09092,-0.05815533204112244
BUY,SONATSOFTW.NS,2025-04-17,smallcap,463404475,1.56,0.02647,-0.06464,0.1399305876043686
BUY,SMCGLOBAL.NS,2025-12-31,broad,201390565,2.24,0.00385,0.05727,-0.0047250178597654235
BUY,RATNAVEER.NS,2026-01-07,broad,138400492,0.64,0.01188,0.00804,0.009573899755318527
BUY,RAYMOND.NS,2025-07-02,broad,1358780265,8.77,0.22503,0.00478,-0.04088999113781355
BUY,PATELENG.NS,2025-12-29,broad,313667857,1.31,-0.07411,-0.03457,0.01198386194826817
BUY,AGIIL.NS,2026-04-10,broad,560347164,0.73,0.18410,-0.01062,-0.01298294192277094
BUY,KROSS.NS,2025-08-26,broad,662949090,33.91,0.23925,0.01344,0.04142987904336559
BUY,RELIGARE.NS,2026-03-25,micro,862233600,2.41,-0.02707,0.01812,-0.02691303425923186
BUY,SULA.NS,2025-06-11,broad,429266786,6.01,-0.00744,0.07865,-0.05395706073031947
BUY,EPACK.NS,2026-04-27,broad,852018986,4.85,-0.04246,0.15020,-0.06659099135529545
BUY,JSWSTEEL.NS,2025-11-18,broad,1782182603,1.18,-0.02009,-0.00666,-0.014872952743554602
BUY,DEEPINDS.NS,2026-03-20,broad,399692630,5.34,0.09856,0.11542,0.1248140618988205
BUY,REGAAL.NS,2025-10-24,broad,106038374,1.92,0.03732,0.02711,-0.05318573682503602
BUY,MCLOUD.NS,2025-12-02,broad,254015833,0.87,-0.61416,-0.04465,0.25157237953255107
BUY,JTLIND.NS,2026-04-08,broad,259610667,2.40,0.07010,0.16218,-0.009740475051204012
BUY,SHRINGARMS.NS,2026-01-16,broad,439547532,1.65,-0.05964,0.08614,-0.07410065630861218
BUY,LANDMARK.NS,2026-01-28,broad,211587694,5.27,-0.01069,0.03326,0.0488522062381731
