FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,TIME_PERIOD,OBS_VALUE
Q,IN,C,A,M,USD,A,1998-Q4,480.77
Q,IN,C,A,M,USD,A,1999-Q1,509.596
Q,IN,C,A,M,USD,A,1999-Q2,507.634
Q,IN,C,A,M,USD,A,1999-Q3,525.936
Q,IN,C,A,M,USD,A,1999-Q4,555.809
Q,IN,C,A,M,USD,A,2000-Q1,578.188
Q,IN,C,A,M,USD,A,2000-Q2,584.885
Q,IN,C,A,M,USD,A,2000-Q3,582.199
Q,IN,C,A,M,USD,A,2000-Q4,596.788
Q,IN,C,A,M,USD,A,2001-Q1,614.493
Q,IN,C,A,M,USD,A,2001-Q2,625.167
Q,IN,C,A,M,USD,A,2001-Q3,632.36
Q,IN,C,A,M,USD,A,2001-Q4,652.566
Q,IN,C,A,M,USD,A,2002-Q1,671.949
Q,IN,C,A,M,USD,A,2002-Q2,705.026
Q,IN,C,A,M,USD,A,2002-Q3,730.572
Q,IN,C,A,M,USD,A,2002-Q4,760.328
Q,IN,C,A,M,USD,A,2003-Q1,796.088
Q,IN,C,A,M,USD,A,2003-Q2,831.16
Q,IN,C,A,M,USD,A,2003-Q3,859.266
Q,IN,C,A,M,USD,A,2003-Q4,896.224
Q,IN,C,A,M,USD,A,2004-Q1,983.651
Q,IN,C,A,M,USD,A,2004-Q2,958.329
Q,IN,C,A,M,USD,A,2004-Q3,996.411
Q,IN,C,A,M,USD,A,2004-Q4,1111.115
Q,IN,C,A,M,USD,A,2005-Q1,1157.687
Q,IN,C,A,M,USD,A,2005-Q2,1202.898
Q,IN,C,A,M,USD,A,2005-Q3,1259.075
Q,IN,C,A,M,USD,A,2005-Q4,1270.589
Q,IN,C,A,M,USD,A,2006-Q1,1376.854
Q,IN,C,A,M,USD,A,2006-Q2,1363.803
Q,IN,C,A,M,USD,A,2006-Q3,1439.094
Q,IN,C,A,M,USD,A,2006-Q4,1542.546
Q,IN,C,A,M,USD,A,2007-Q1,1680.182
Q,IN,C,A,M,USD,A,2007-Q2,1804.257
Q,IN,C,A,M,USD,A,2007-Q3,1930.791
Q,IN,C,A,M,USD,A,2007-Q4,2029.712
Q,IN,C,A,M,USD,A,2008-Q1,2134.605
Q,IN,C,A,M,USD,A,2008-Q2,2040.901
Q,IN,C,A,M,USD,A,2008-Q3,1983.728
Q,IN,C,A,M,USD,A,2008-Q4,1965.118
Q,IN,C,A,M,USD,A,2009-Q1,1959.99
Q,IN,C,A,M,USD,A,2009-Q2,2089.875
Q,IN,C,A,M,USD,A,2009-Q3,2161.505
Q,IN,C,A,M,USD,A,2009-Q4,2275.512
Q,IN,C,A,M,USD,A,2010-Q1,2515.697
Q,IN,C,A,M,USD,A,2010-Q2,2503.478
Q,IN,C,A,M,USD,A,2010-Q3,2678.932
Q,IN,C,A,M,USD,A,2010-Q4,2865.234
Q,IN,C,A,M,USD,A,2011-Q1,2978.285
Q,IN,C,A,M,USD,A,2011-Q2,3056.641
Q,IN,C,A,M,USD,A,2011-Q3,2877.429
Q,IN,C,A,M,USD,A,2011-Q4,2795.506
Q,IN,C,A,M,USD,A,2012-Q1,3003.725
Q,IN,C,A,M,USD,A,2012-Q2,2791.941
Q,IN,C,A,M,USD,A,2012-Q3,3062.232
Q,IN,C,A,M,USD,A,2012-Q4,3053.856
Q,IN,C,A,M,USD,A,2013-Q1,3130.329
Q,IN,C,A,M,USD,A,2013-Q2,2910.196
Q,IN,C,A,M,USD,A,2013-Q3,2799.098
Q,IN,C,A,M,USD,A,2013-Q4,2905.926
Q,IN,C,A,M,USD,A,2014-Q1,3099.531
Q,IN,C,A,M,USD,A,2014-Q2,3153.159
Q,IN,C,A,M,USD,A,2014-Q3,3176.261
Q,IN,C,A,M,USD,A,2014-Q4,3221.269
Q,IN,C,A,M,USD,A,2015-Q1,3297.417
Q,IN,C,A,M,USD,A,2015-Q2,3286.06
Q,IN,C,A,M,USD,A,2015-Q3,3288.357
Q,IN,C,A,M,USD,A,2015-Q4,3348.382
Q,IN,C,A,M,USD,A,2016-Q1,3357.396
Q,IN,C,A,M,USD,A,2016-Q2,3368.105
Q,IN,C,A,M,USD,A,2016-Q3,3390.212
Q,IN,C,A,M,USD,A,2016-Q4,3452.288
Q,IN,C,A,M,USD,A,2017-Q1,3699.858
Q,IN,C,A,M,USD,A,2017-Q2,3939.399
Q,IN,C,A,M,USD,A,2017-Q3,4062.27
Q,IN,C,A,M,USD,A,2017-Q4,4429.491
Q,IN,C,A,M,USD,A,2018-Q1,4347.831
Q,IN,C,A,M,USD,A,2018-Q2,4231.273
Q,IN,C,A,M,USD,A,2018-Q3,4069.713
Q,IN,C,A,M,USD,A,2018-Q4,4354.608
Q,IN,C,A,M,USD,A,2019-Q1,4374.977
Q,IN,C,A,M,USD,A,2019-Q2,4440.951
Q,IN,C,A,M,USD,A,2019-Q3,4398.324
Q,IN,C,A,M,USD,A,2019-Q4,4484.874
Q,IN,C,A,M,USD,A,2020-Q1,4273.262
Q,IN,C,A,M,USD,A,2020-Q2,4378.849
Q,IN,C,A,M,USD,A,2020-Q3,4642.991
Q,IN,C,A,M,USD,A,2020-Q4,4877.926
Q,IN,C,A,M,USD,A,2021-Q1,4958.504
Q,IN,C,A,M,USD,A,2021-Q2,4999.826
Q,IN,C,A,M,USD,A,2021-Q3,5133.853
Q,IN,C,A,M,USD,A,2021-Q4,5374.003
Q,IN,C,A,M,USD,A,2022-Q1,5393.939
Q,IN,C,A,M,USD,A,2022-Q2,5337.134
Q,IN,C,A,M,USD,A,2022-Q3,5375.48
Q,IN,C,A,M,USD,A,2022-Q4,5437.569
Q,IN,C,A,M,USD,A,2023-Q1,5664.628
Q,IN,C,A,M,USD,A,2023-Q2,5767.356
Q,IN,C,A,M,USD,A,2023-Q3,5915.31
Q,IN,C,A,M,USD,A,2023-Q4,6067.103
Q,IN,C,A,M,USD,A,2024-Q1,6225.72
Q,IN,C,A,M,USD,A,2024-Q2,6382.619
Q,IN,C,A,M,USD,A,2024-Q3,6465.917
Q,IN,C,A,M,USD,A,2024-Q4,6520.22
Q,IN,C,A,M,USD,A,2025-Q1,6696.113
Q,IN,C,A,M,USD,A,2025-Q2,6857.731
Q,IN,C,A,M,USD,A,2025-Q3,6765.224
Q,IN,P,B,M,USD,A,1957-Q1,3.293
Q,IN,P,B,M,USD,A,1957-Q2,3.413
Q,IN,P,B,M,USD,A,1957-Q3,3.351
Q,IN,P,B,M,USD,A,1957-Q4,3.459
Q,IN,P,B,M,USD,A,1958-Q1,3.668
Q,IN,P,B,M,USD,A,1958-Q2,3.681
Q,IN,P,B,M,USD,A,1958-Q3,3.672
Q,IN,P,B,M,USD,A,1958-Q4,3.788
Q,IN,P,B,M,USD,A,1959-Q1,4.028
Q,IN,P,B,M,USD,A,1959-Q2,4.151
Q,IN,P,B,M,USD,A,1959-Q3,4.122
Q,IN,P,B,M,USD,A,1959-Q4,4.247
Q,IN,P,B,M,USD,A,1960-Q1,4.487
Q,IN,P,B,M,USD,A,1960-Q2,4.57
Q,IN,P,B,M,USD,A,1960-Q3,4.468
Q,IN,P,B,M,USD,A,1960-Q4,4.438
Q,IN,P,B,M,USD,A,1961-Q1,4.567
Q,IN,P,B,M,USD,A,1961-Q2,4.535
Q,IN,P,B,M,USD,A,1961-Q3,4.503
Q,IN,P,B,M,USD,A,1961-Q4,4.621
Q,IN,P,B,M,USD,A,1962-Q1,4.914
Q,IN,P,B,M,USD,A,1962-Q2,5.03
Q,IN,P,B,M,USD,A,1962-Q3,4.967
Q,IN,P,B,M,USD,A,1962-Q4,5.084
Q,IN,P,B,M,USD,A,1963-Q1,5.245
Q,IN,P,B,M,USD,A,1963-Q2,5.394
Q,IN,P,B,M,USD,A,1963-Q3,5.395
Q,IN,P,B,M,USD,A,1963-Q4,5.603
Q,IN,P,B,M,USD,A,1964-Q1,5.8
Q,IN,P,B,M,USD,A,1964-Q2,5.954
Q,IN,P,B,M,USD,A,1964-Q3,5.941
Q,IN,P,B,M,USD,A,1964-Q4,6.124
Q,IN,P,B,M,USD,A,1965-Q1,6.321
Q,IN,P,B,M,USD,A,1965-Q2,6.539
Q,IN,P,B,M,USD,A,1965-Q3,6.535
Q,IN,P,B,M,USD,A,1965-Q4,6.816
Q,IN,P,B,M,USD,A,1966-Q1,7.056
Q,IN,P,B,M,USD,A,1966-Q2,4.624
Q,IN,P,B,M,USD,A,1966-Q3,4.581
Q,IN,P,B,M,USD,A,1966-Q4,4.778
Q,IN,P,B,M,USD,A,1967-Q1,4.969
Q,IN,P,B,M,USD,A,1967-Q2,5.029
Q,IN,P,B,M,USD,A,1967-Q3,5.013
Q,IN,P,B,M,USD,A,1967-Q4,5.244
Q,IN,P,B,M,USD,A,1968-Q1,5.434
Q,IN,P,B,M,USD,A,1968-Q2,5.554
Q,IN,P,B,M,USD,A,1968-Q3,5.545
Q,IN,P,B,M,USD,A,1968-Q4,5.683
Q,IN,P,B,M,USD,A,1969-Q1,6.041
Q,IN,P,B,M,USD,A,1969-Q2,6.334
Q,IN,P,B,M,USD,A,1969-Q3,6.214
Q,IN,P,B,M,USD,A,1969-Q4,6.509
Q,IN,P,B,M,USD,A,1970-Q1,6.826
Q,IN,P,B,M,USD,A,1970-Q2,7.459
Q,IN,P,B,M,USD,A,1970-Q3,7.532
Q,IN,P,B,M,USD,A,1970-Q4,7.953
Q,IN,P,B,M,USD,A,1971-Q1,8.518
Q,IN,P,B,M,USD,A,1971-Q2,8.499
Q,IN,P,B,M,USD,A,1971-Q3,8.557
Q,IN,P,B,M,USD,A,1971-Q4,9.455
Q,IN,P,B,M,USD,A,1972-Q1,9.797
Q,IN,P,B,M,USD,A,1972-Q2,9.534
Q,IN,P,B,M,USD,A,1972-Q3,9.315
Q,IN,P,B,M,USD,A,1972-Q4,9.679
Q,IN,P,B,M,USD,A,1973-Q1,11.253
Q,IN,P,B,M,USD,A,1973-Q2,11.997
Q,IN,P,B,M,USD,A,1973-Q3,11.354
Q,IN,P,B,M,USD,A,1973-Q4,11.985
Q,IN,P,B,M,USD,A,1974-Q1,13.1
Q,IN,P,B,M,USD,A,1974-Q2,13.584
Q,IN,P,B,M,USD,A,1974-Q3,13.19
Q,IN,P,B,M,USD,A,1974-Q4,13.732
Q,IN,P,B,M,USD,A,1975-Q1,15.57
Q,IN,P,B,M,USD,A,1975-Q2,14.704
Q,IN,P,B,M,USD,A,1975-Q3,14.14
Q,IN,P,B,M,USD,A,1975-Q4,15.214
Q,IN,P,B,M,USD,A,1976-Q1,16.589
Q,IN,P,B,M,USD,A,1976-Q2,16.968
Q,IN,P,B,M,USD,A,1976-Q3,17.994
Q,IN,P,B,M,USD,A,1976-Q4,19.692
Q,IN,P,B,M,USD,A,1977-Q1,20.355
Q,IN,P,B,M,USD,A,1977-Q2,20.435
Q,IN,P,B,M,USD,A,1977-Q3,21.351
Q,IN,P,B,M,USD,A,1977-Q4,24.187
Q,IN,P,B,M,USD,A,1978-Q1,24.331
Q,IN,P,B,M,USD,A,1978-Q2,25.382
Q,IN,P,B,M,USD,A,1978-Q3,27.013
Q,IN,P,B,M,USD,A,1978-Q4,29.06
Q,IN,P,B,M,USD,A,1979-Q1,29.757
Q,IN,P,B,M,USD,A,1979-Q2,31.532
Q,IN,P,B,M,USD,A,1979-Q3,32.791
Q,IN,P,B,M,USD,A,1979-Q4,35.353
Q,IN,P,B,M,USD,A,1980-Q1,35.845
Q,IN,P,B,M,USD,A,1980-Q2,38.145
Q,IN,P,B,M,USD,A,1980-Q3,38.912
Q,IN,P,B,M,USD,A,1980-Q4,41.52
Q,IN,P,B,M,USD,A,1981-Q1,42.25
Q,IN,P,B,M,USD,A,1981-Q2,41.781
Q,IN,P,B,M,USD,A,1981-Q3,40.558
Q,IN,P,B,M,USD,A,1981-Q4,43.876
Q,IN,P,B,M,USD,A,1982-Q1,44.297
Q,IN,P,B,M,USD,A,1982-Q2,44.071
Q,IN,P,B,M,USD,A,1982-Q3,44.278
Q,IN,P,B,M,USD,A,1982-Q4,49.901
Q,IN,P,B,M,USD,A,1983-Q1,49.139
Q,IN,P,B,M,USD,A,1983-Q2,49.685
Q,IN,P,B,M,USD,A,1983-Q3,50.519
Q,IN,P,B,M,USD,A,1983-Q4,53.286
Q,IN,P,B,M,USD,A,1984-Q1,54.225
Q,IN,P,B,M,USD,A,1984-Q2,53.655
Q,IN,P,B,M,USD,A,1984-Q3,51.046
Q,IN,P,B,M,USD,A,1984-Q4,53.342
Q,IN,P,B,M,USD,A,1985-Q1,55.902
Q,IN,P,B,M,USD,A,1985-Q2,55.276
Q,IN,P,B,M,USD,A,1985-Q3,58.896
Q,IN,P,B,M,USD,A,1985-Q4,61.075
Q,IN,P,B,M,USD,A,1986-Q1,64.786
Q,IN,P,B,M,USD,A,1986-Q2,63.922
Q,IN,P,B,M,USD,A,1986-Q3,63.339
Q,IN,P,B,M,USD,A,1986-Q4,64.678
Q,IN,P,B,M,USD,A,1987-Q1,70.593
Q,IN,P,B,M,USD,A,1987-Q2,69.819
Q,IN,P,B,M,USD,A,1987-Q3,70.757
Q,IN,P,B,M,USD,A,1987-Q4,75.716
Q,IN,P,B,M,USD,A,1988-Q1,80.013
Q,IN,P,B,M,USD,A,1988-Q2,73.34
Q,IN,P,B,M,USD,A,1988-Q3,73.45
Q,IN,P,B,M,USD,A,1988-Q4,78.679
Q,IN,P,B,M,USD,A,1989-Q1,78.284
Q,IN,P,B,M,USD,A,1989-Q2,77.217
Q,IN,P,B,M,USD,A,1989-Q3,77.295
Q,IN,P,B,M,USD,A,1989-Q4,81.208
Q,IN,P,B,M,USD,A,1990-Q1,84.411
Q,IN,P,B,M,USD,A,1990-Q2,85.151
Q,IN,P,B,M,USD,A,1990-Q3,83.181
Q,IN,P,B,M,USD,A,1990-Q4,86.252
Q,IN,P,B,M,USD,A,1991-Q1,84.358
Q,IN,P,B,M,USD,A,1991-Q2,78.735
Q,IN,P,B,M,USD,A,1991-Q3,64.294
Q,IN,P,B,M,USD,A,1991-Q4,66.549
Q,IN,P,B,M,USD,A,1992-Q1,62.108
Q,IN,P,B,M,USD,A,1992-Q2,65.982
Q,IN,P,B,M,USD,A,1992-Q3,67.692
Q,IN,P,B,M,USD,A,1992-Q4,69.953
Q,IN,P,B,M,USD,A,1993-Q1,67.91
Q,IN,P,B,M,USD,A,1993-Q2,68.166
Q,IN,P,B,M,USD,A,1993-Q3,67.752
Q,IN,P,B,M,USD,A,1993-Q4,70.919
Q,IN,P,B,M,USD,A,1994-Q1,73.742
Q,IN,P,B,M,USD,A,1994-Q2,73.814
Q,IN,P,B,M,USD,A,1994-Q3,78.92
Q,IN,P,B,M,USD,A,1994-Q4,82.535
Q,IN,P,B,M,USD,A,1995-Q1,91.038
Q,IN,P,B,M,USD,A,1995-Q2,91.214
Q,IN,P,B,M,USD,A,1995-Q3,88.442
Q,IN,P,B,M,USD,A,1995-Q4,88.518
Q,IN,P,B,M,USD,A,1996-Q1,98.339
Q,IN,P,B,M,USD,A,1996-Q2,93.993
Q,IN,P,B,M,USD,A,1996-Q3,94.299
Q,IN,P,B,M,USD,A,1996-Q4,96.255
Q,IN,P,B,M,USD,A,1997-Q1,103.138
Q,IN,P,B,M,USD,A,1997-Q2,102.271
Q,IN,P,B,M,USD,A,1997-Q3,102.299
Q,IN,P,B,M,USD,A,1997-Q4,98.533
Q,IN,P,B,M,USD,A,1998-Q1,107.545
Q,IN,P,B,M,USD,A,1998-Q2,98.925
Q,IN,P,B,M,USD,A,1998-Q3,102.264
Q,IN,P,B,M,USD,A,1998-Q4,104.552
Q,IN,P,B,M,USD,A,1999-Q1,113.827
Q,IN,P,B,M,USD,A,1999-Q2,110.655
Q,IN,P,B,M,USD,A,1999-Q3,114.632
Q,IN,P,B,M,USD,A,1999-Q4,124.172
Q,IN,P,B,M,USD,A,2000-Q1,131.021
Q,IN,P,B,M,USD,A,2000-Q2,133.524
Q,IN,P,B,M,USD,A,2000-Q3,132.272
Q,IN,P,B,M,USD,A,2000-Q4,138.071
Q,IN,P,B,M,USD,A,2001-Q1,142.811
Q,IN,P,B,M,USD,A,2001-Q2,143.236
Q,IN,P,B,M,USD,A,2001-Q3,143.476
Q,IN,P,B,M,USD,A,2001-Q4,148.885
Q,IN,P,B,M,USD,A,2002-Q1,154.531
Q,IN,P,B,M,USD,A,2002-Q2,166.341
Q,IN,P,B,M,USD,A,2002-Q3,170.979
Q,IN,P,B,M,USD,A,2002-Q4,178.472
Q,IN,P,B,M,USD,A,2003-Q1,188.698
Q,IN,P,B,M,USD,A,2003-Q2,194.461
Q,IN,P,B,M,USD,A,2003-Q3,197.689
Q,IN,P,B,M,USD,A,2003-Q4,209.083
Q,IN,P,B,M,USD,A,2004-Q1,233.073
Q,IN,P,B,M,USD,A,2004-Q2,226.806
Q,IN,P,B,M,USD,A,2004-Q3,237.81
Q,IN,P,B,M,USD,A,2004-Q4,274.485
Q,IN,P,B,M,USD,A,2005-Q1,291.497
Q,IN,P,B,M,USD,A,2005-Q2,306.27
Q,IN,P,B,M,USD,A,2005-Q3,330.601
Q,IN,P,B,M,USD,A,2005-Q4,336.382
Q,IN,P,B,M,USD,A,2006-Q1,378.26
Q,IN,P,B,M,USD,A,2006-Q2,370.349
Q,IN,P,B,M,USD,A,2006-Q3,402.588
Q,IN,P,B,M,USD,A,2006-Q4,435.589
Q,IN,P,B,M,USD,A,2007-Q1,491.597
Q,IN,P,B,M,USD,A,2007-Q2,515.036
Q,IN,P,B,M,USD,A,2007-Q3,564.47
Q,IN,P,B,M,USD,A,2007-Q4,593.686
Q,IN,P,B,M,USD,A,2008-Q1,643.975
Q,IN,P,B,M,USD,A,2008-Q2,607.609
Q,IN,P,B,M,USD,A,2008-Q3,596.233
Q,IN,P,B,M,USD,A,2008-Q4,590.667
Q,IN,P,B,M,USD,A,2009-Q1,592.627
Q,IN,P,B,M,USD,A,2009-Q2,626.946
Q,IN,P,B,M,USD,A,2009-Q3,649.301
Q,IN,P,B,M,USD,A,2009-Q4,682.946
Q,IN,P,B,M,USD,A,2010-Q1,777.387
Q,IN,P,B,M,USD,A,2010-Q2,769.033
Q,IN,P,B,M,USD,A,2010-Q3,823.357
Q,IN,P,B,M,USD,A,2010-Q4,904.985
Q,IN,P,B,M,USD,A,2011-Q1,949.715
Q,IN,P,B,M,USD,A,2011-Q2,964.241
Q,IN,P,B,M,USD,A,2011-Q3,901.626
Q,IN,P,B,M,USD,A,2011-Q4,885.315
Q,IN,P,B,M,USD,A,2012-Q1,979.171
Q,IN,P,B,M,USD,A,2012-Q2,921.471
Q,IN,P,B,M,USD,A,2012-Q3,972.632
Q,IN,P,B,M,USD,A,2012-Q4,983.983
Q,IN,P,B,M,USD,A,2013-Q1,1042.131
Q,IN,P,B,M,USD,A,2013-Q2,978.755
Q,IN,P,B,M,USD,A,2013-Q3,954.115
Q,IN,P,B,M,USD,A,2013-Q4,998.151
Q,IN,P,B,M,USD,A,2014-Q1,1074.686
Q,IN,P,B,M,USD,A,2014-Q2,1089.883
Q,IN,P,B,M,USD,A,2014-Q3,1066.064
Q,IN,P,B,M,USD,A,2014-Q4,1077.143
Q,IN,P,B,M,USD,A,2015-Q1,1125.078
Q,IN,P,B,M,USD,A,2015-Q2,1122.707
Q,IN,P,B,M,USD,A,2015-Q3,1098.799
Q,IN,P,B,M,USD,A,2015-Q4,1136.973
Q,IN,P,B,M,USD,A,2016-Q1,1174.725
Q,IN,P,B,M,USD,A,2016-Q2,1152.839
Q,IN,P,B,M,USD,A,2016-Q3,1208.785
Q,IN,P,B,M,USD,A,2016-Q4,1161.755
Q,IN,P,B,M,USD,A,2017-Q1,1294.725
Q,IN,P,B,M,USD,A,2017-Q2,1268.649
Q,IN,P,B,M,USD,A,2017-Q3,1308.917
Q,IN,P,B,M,USD,A,2017-Q4,1351.578
Q,IN,P,B,M,USD,A,2018-Q1,1411.645
Q,IN,P,B,M,USD,A,2018-Q2,1342.81
Q,IN,P,B,M,USD,A,2018-Q3,1319.159
Q,IN,P,B,M,USD,A,2018-Q4,1417.11
Q,IN,P,B,M,USD,A,2019-Q1,1498.33
Q,IN,P,B,M,USD,A,2019-Q2,1485.461
Q,IN,P,B,M,USD,A,2019-Q3,1463.529
Q,IN,P,B,M,USD,A,2019-Q4,1483.72
Q,IN,P,B,M,USD,A,2020-Q1,1457.146
Q,IN,P,B,M,USD,A,2020-Q2,1441.731
Q,IN,P,B,M,USD,A,2020-Q3,1481.38
Q,IN,P,B,M,USD,A,2020-Q4,1531.967
Q,IN,P,B,M,USD,A,2021-Q1,1593.122
Q,IN,P,B,M,USD,A,2021-Q2,1553.642
Q,IN,P,B,M,USD,A,2021-Q3,1568.565
Q,IN,P,B,M,USD,A,2021-Q4,1595.243
Q,IN,P,B,M,USD,A,2022-Q1,1662.491
Q,IN,P,B,M,USD,A,2022-Q2,1627.118
Q,IN,P,B,M,USD,A,2022-Q3,1638
Q,IN,P,B,M,USD,A,2022-Q4,1696.841
Q,IN,P,B,M,USD,A,2023-Q1,1752.064
Q,IN,P,B,M,USD,A,2023-Q2,1841.485
Q,IN,P,B,M,USD,A,2023-Q3,1839.749
Q,IN,P,B,M,USD,A,2023-Q4,1939.67
Q,IN,P,B,M,USD,A,2024-Q1,1997.935
Q,IN,P,B,M,USD,A,2024-Q2,2055.13
Q,IN,P,B,M,USD,A,2024-Q3,2076.865
Q,IN,P,B,M,USD,A,2024-Q4,2112.098
Q,IN,P,B,M,USD,A,2025-Q1,2178.149
Q,IN,P,B,M,USD,A,2025-Q2,2246.361
Q,IN,P,B,M,USD,A,2025-Q3,2217.895
Q,IN,N,A,M,USD,A,2007-Q2,619.93
Q,IN,N,A,M,USD,A,2007-Q3,674.59
Q,IN,N,A,M,USD,A,2007-Q4,721.914
Q,IN,N,A,M,USD,A,2008-Q1,795.987
Q,IN,N,A,M,USD,A,2008-Q2,753.313
Q,IN,N,A,M,USD,A,2008-Q3,748.113
Q,IN,N,A,M,USD,A,2008-Q4,741.727
Q,IN,N,A,M,USD,A,2009-Q1,754.7
Q,IN,N,A,M,USD,A,2009-Q2,790.445
Q,IN,N,A,M,USD,A,2009-Q3,823.67
Q,IN,N,A,M,USD,A,2009-Q4,868.101
Q,IN,N,A,M,USD,A,2010-Q1,995.183
Q,IN,N,A,M,USD,A,2010-Q2,993.719
Q,IN,N,A,M,USD,A,2010-Q3,1062.186
Q,IN,N,A,M,USD,A,2010-Q4,1167.876
Q,IN,N,A,M,USD,A,2011-Q1,1222.569
Q,IN,N,A,M,USD,A,2011-Q2,1248.974
Q,IN,N,A,M,USD,A,2011-Q3,1173.94
Q,IN,N,A,M,USD,A,2011-Q4,1156.704
Q,IN,N,A,M,USD,A,2012-Q1,1244.964
Q,IN,N,A,M,USD,A,2012-Q2,1158.495
Q,IN,N,A,M,USD,A,2012-Q3,1274.608
Q,IN,N,A,M,USD,A,2012-Q4,1274.605
Q,IN,N,A,M,USD,A,2013-Q1,1284.374
Q,IN,N,A,M,USD,A,2013-Q2,1171.392
Q,IN,N,A,M,USD,A,2013-Q3,1105.564
Q,IN,N,A,M,USD,A,2013-Q4,1127.629
Q,IN,N,A,M,USD,A,2014-Q1,1211.673
Q,IN,N,A,M,USD,A,2014-Q2,1242.492
Q,IN,N,A,M,USD,A,2014-Q3,1263.458
Q,IN,N,A,M,USD,A,2014-Q4,1292.794
Q,IN,N,A,M,USD,A,2015-Q1,1312.723
Q,IN,N,A,M,USD,A,2015-Q2,1291.586
Q,IN,N,A,M,USD,A,2015-Q3,1279.721
Q,IN,N,A,M,USD,A,2015-Q4,1290.109
Q,IN,N,A,M,USD,A,2016-Q1,1260.815
Q,IN,N,A,M,USD,A,2016-Q2,1237.005
Q,IN,N,A,M,USD,A,2016-Q3,1209.523
Q,IN,N,A,M,USD,A,2016-Q4,1210.067
Q,IN,N,A,M,USD,A,2017-Q1,1332.172
Q,IN,N,A,M,USD,A,2017-Q2,1462.662
Q,IN,N,A,M,USD,A,2017-Q3,1545.675
Q,IN,N,A,M,USD,A,2017-Q4,1729.607
Q,IN,N,A,M,USD,A,2018-Q1,1659.491
Q,IN,N,A,M,USD,A,2018-Q2,1582.03
Q,IN,N,A,M,USD,A,2018-Q3,1489.987
Q,IN,N,A,M,USD,A,2018-Q4,1565.318
Q,IN,N,A,M,USD,A,2019-Q1,1520.704
Q,IN,N,A,M,USD,A,2019-Q2,1491.799
Q,IN,N,A,M,USD,A,2019-Q3,1429.612
Q,IN,N,A,M,USD,A,2019-Q4,1416.548
Q,IN,N,A,M,USD,A,2020-Q1,1326.666
Q,IN,N,A,M,USD,A,2020-Q2,1332.326
Q,IN,N,A,M,USD,A,2020-Q3,1392.801
Q,IN,N,A,M,USD,A,2020-Q4,1449.663
Q,IN,N,A,M,USD,A,2021-Q1,1455.085
Q,IN,N,A,M,USD,A,2021-Q2,1461.151
Q,IN,N,A,M,USD,A,2021-Q3,1497.325
Q,IN,N,A,M,USD,A,2021-Q4,1581.179
Q,IN,N,A,M,USD,A,2022-Q1,1569.542
Q,IN,N,A,M,USD,A,2022-Q2,1540.583
Q,IN,N,A,M,USD,A,2022-Q3,1545.685
Q,IN,N,A,M,USD,A,2022-Q4,1549.048
Q,IN,N,A,M,USD,A,2023-Q1,1608.795
Q,IN,N,A,M,USD,A,2023-Q2,1617.393
Q,IN,N,A,M,USD,A,2023-Q3,1659.307
Q,IN,N,A,M,USD,A,2023-Q4,1692.608
Q,IN,N,A,M,USD,A,2024-Q1,1743.451
Q,IN,N,A,M,USD,A,2024-Q2,1793.362
Q,IN,N,A,M,USD,A,2024-Q3,1812.329
Q,IN,N,A,M,USD,A,2024-Q4,1843.073
Q,IN,N,A,M,USD,A,2025-Q1,1900.712
Q,IN,N,A,M,USD,A,2025-Q2,1960.235
Q,IN,N,A,M,USD,A,2025-Q3,1935.395
Q,IN,P,A,M,USD,A,1957-Q1,6.371
Q,IN,P,A,M,USD,A,1957-Q2,6.602
Q,IN,P,A,M,USD,A,1957-Q3,6.482
Q,IN,P,A,M,USD,A,1957-Q4,6.69
Q,IN,P,A,M,USD,A,1958-Q1,7.095
Q,IN,P,A,M,USD,A,1958-Q2,7.12
Q,IN,P,A,M,USD,A,1958-Q3,7.103
Q,IN,P,A,M,USD,A,1958-Q4,7.327
Q,IN,P,A,M,USD,A,1959-Q1,7.791
Q,IN,P,A,M,USD,A,1959-Q2,8.028
Q,IN,P,A,M,USD,A,1959-Q3,7.972
Q,IN,P,A,M,USD,A,1959-Q4,8.216
Q,IN,P,A,M,USD,A,1960-Q1,8.68
Q,IN,P,A,M,USD,A,1960-Q2,8.839
Q,IN,P,A,M,USD,A,1960-Q3,8.642
Q,IN,P,A,M,USD,A,1960-Q4,8.584
Q,IN,P,A,M,USD,A,1961-Q1,8.833
Q,IN,P,A,M,USD,A,1961-Q2,8.773
Q,IN,P,A,M,USD,A,1961-Q3,8.709
Q,IN,P,A,M,USD,A,1961-Q4,8.938
Q,IN,P,A,M,USD,A,1962-Q1,9.505
Q,IN,P,A,M,USD,A,1962-Q2,9.731
Q,IN,P,A,M,USD,A,1962-Q3,9.608
Q,IN,P,A,M,USD,A,1962-Q4,9.835
Q,IN,P,A,M,USD,A,1963-Q1,10.146
Q,IN,P,A,M,USD,A,1963-Q2,10.433
Q,IN,P,A,M,USD,A,1963-Q3,10.436
Q,IN,P,A,M,USD,A,1963-Q4,10.839
Q,IN,P,A,M,USD,A,1964-Q1,11.22
Q,IN,P,A,M,USD,A,1964-Q2,11.516
Q,IN,P,A,M,USD,A,1964-Q3,11.491
Q,IN,P,A,M,USD,A,1964-Q4,11.845
Q,IN,P,A,M,USD,A,1965-Q1,12.226
