FREQ,REF_AREA,COMP_METHOD,UNIT_MEASURE,CURRENCY,TRANSFORMATION,TIME_PERIOD,OBS_VALUE
M,IN,B,XDC,INR,N,2023-11,65751.22
M,IN,B,XDC,INR,N,2023-12,67935.59
M,IN,B,XDC,INR,N,2024-01,68534.54
M,IN,B,XDC,INR,N,2024-02,67921.66
M,IN,B,XDC,INR,N,2024-03,70694.24
M,IN,B,XDC,INR,N,2024-04,68973.8
M,IN,B,XDC,INR,N,2024-05,68840.09
M,IN,B,XDC,INR,N,2024-06,68939.9
M,IN,B,XDC,INR,N,2024-07,69285.6
M,IN,B,XDC,INR,N,2024-08,70786.34
M,IN,B,XDC,INR,N,2024-09,73082.7
M,IN,B,XDC,INR,N,2024-10,71525.56
M,IN,B,XDC,INR,N,2024-11,68674.45
M,IN,B,XDC,INR,N,2024-12,69627.59
M,IN,B,XDC,INR,N,2025-01,70461.44
M,IN,B,XDC,INR,N,2025-02,72338.13
M,IN,B,XDC,INR,N,2025-03,75436.4
M,IN,B,XDC,INR,N,2025-04,75751.18
M,IN,B,XDC,INR,N,2025-05,77358.55
M,IN,B,XDC,INR,N,2025-06,77705.73
M,IN,B,XDC,INR,N,2025-07,78252.9742
M,IN,B,XDC,INR,N,2025-08,79015.34
M,IN,B,XDC,INR,N,2025-09,80929.5377
M,IN,B,XDC,INR,N,2025-10,78975.5566
M,IN,B,XDC,INR,N,2025-11,79147.2206
M,IN,B,XDC,INR,N,2025-12,82835.3426
A,IN,B,USD,_Z,B,1957,4.0293501061609
A,IN,B,USD,_Z,B,1958,4.2322175746264
A,IN,B,USD,_Z,B,1959,4.536901527744
A,IN,B,USD,_Z,B,1960,4.8711502216056
A,IN,B,USD,_Z,B,1961,5.2612801696406
A,IN,B,USD,_Z,B,1962,5.6251308919206
A,IN,B,USD,_Z,B,1963,6.0982236174877
A,IN,B,USD,_Z,B,1964,6.4984358728512
A,IN,B,USD,_Z,B,1965,7.1937172798761
A,IN,B,USD,_Z,B,1966,4.9234424510956
A,IN,B,USD,_Z,B,1967,5.33191996956
A,IN,B,USD,_Z,B,1968,5.5663345583083
A,IN,B,USD,_Z,B,1969,6.3500463040402
A,IN,B,USD,_Z,B,1970,6.8426610365897
A,IN,B,USD,_Z,B,1971,8.1137518911059
A,IN,B,USD,_Z,B,1972,7.8143564375695
A,IN,B,USD,_Z,B,1973,9.5073529411765
A,IN,B,USD,_Z,B,1974,10.852398523985
A,IN,B,USD,_Z,B,1975,11.531772575251
A,IN,B,USD,_Z,B,1976,13.6640537514
A,IN,B,USD,_Z,B,1977,17.342648845687
A,IN,B,USD,_Z,B,1978,19.982989064399
A,IN,B,USD,_Z,B,1979,24.40625
A,IN,B,USD,_Z,B,1980,28.965994962217
A,IN,B,USD,_Z,B,1981,29.044906900329
A,IN,B,USD,_Z,B,1982,33.18711018711
A,IN,B,USD,_Z,B,1983,37.32888465205
A,IN,B,USD,_Z,B,1984,38.004038772213
A,IN,B,USD,_Z,B,1985,43.704376548307
A,IN,B,USD,_Z,B,1986,46.006097560976
A,IN,B,USD,_Z,B,1987,53.476078431373
A,IN,B,USD,_Z,B,1988,51.641094062708
A,IN,B,USD,_Z,B,1989,52.488797169811
A,IN,B,USD,_Z,B,1990,59.237175951462
A,IN,B,USD,_Z,B,1991,49.490295031056
A,IN,B,USD,_Z,B,1992,46.445172413793
A,IN,B,USD,_Z,B,1993,52.491730279898
A,IN,B,USD,_Z,B,1994,60.479081998566
A,IN,B,USD,_Z,B,1995,61.832859579306
A,IN,B,USD,_Z,B,1996,63.376634214186
A,IN,B,USD,_Z,B,1997,63.796692111959
A,IN,B,USD,_Z,B,1998,71.49012229539
A,IN,B,USD,_Z,B,1999,76.296483566996
A,IN,B,USD,_Z,B,2000,78.522466542956
A,IN,B,USD,_Z,B,2001,84.977063076214
A,IN,B,USD,_Z,B,2002,96.4979992377
A,IN,B,USD,_Z,B,2003,114.4910439924
A,IN,B,USD,_Z,B,2004,151.7215616485
A,IN,B,USD,_Z,B,2005,162.47178658351
A,IN,B,USD,_Z,B,2006,203.75789523048
A,IN,B,USD,_Z,B,2007,304.13028077263
A,IN,B,USD,_Z,B,2008,274.94025370846
A,IN,B,USD,_Z,B,2009,319.95610295777
A,IN,B,USD,_Z,B,2010,373.81468374189
A,IN,B,USD,_Z,B,2011,378.37946240435
A,IN,B,USD,_Z,B,2012,410.82217112032
A,IN,B,USD,_Z,B,2013,412.74550366003
A,IN,B,USD,_Z,B,2014,418.90541032771
A,IN,B,USD,_Z,B,2015,464.58163243249
A,IN,B,USD,_Z,B,2016,479.34734920872
A,IN,B,USD,_Z,B,2017,529.10021681819
A,IN,B,USD,_Z,B,2018,540.01512185032
A,IN,B,USD,_Z,B,2019,602.73554421233
A,IN,B,USD,_Z,B,2020,778.53463425281
A,IN,B,USD,_Z,B,2021,842.33107617533
A,IN,B,USD,_Z,B,2022,743.80092807543
A,IN,B,USD,_Z,B,2023,816.81340023558
A,IN,B,USD,_Z,B,2024,813.37294961564
A,IN,B,USD,_Z,B,2025,921.73061827233
Q,IN,B,XDF_R_B1GQ,_Z,B,1950-Q4,15.969242586952
Q,IN,B,XDF_R_B1GQ,_Z,B,1951-Q1,16.817427860901
Q,IN,B,XDF_R_B1GQ,_Z,B,1951-Q2,16.965298190771
Q,IN,B,XDF_R_B1GQ,_Z,B,1951-Q3,15.657313465664
Q,IN,B,XDF_R_B1GQ,_Z,B,1951-Q4,15.421824842251
Q,IN,B,XDF_R_B1GQ,_Z,B,1952-Q1,15.507056863468
Q,IN,B,XDF_R_B1GQ,_Z,B,1952-Q2,14.8801917383
Q,IN,B,XDF_R_B1GQ,_Z,B,1952-Q3,14.64717256351
Q,IN,B,XDF_R_B1GQ,_Z,B,1952-Q4,14.718131371779
Q,IN,B,XDF_R_B1GQ,_Z,B,1953-Q1,14.798373266032
Q,IN,B,XDF_R_B1GQ,_Z,B,1953-Q2,14.554987088361
Q,IN,B,XDF_R_B1GQ,_Z,B,1953-Q3,13.465721363799
Q,IN,B,XDF_R_B1GQ,_Z,B,1953-Q4,13.236821446346
Q,IN,B,XDF_R_B1GQ,_Z,B,1954-Q1,13.746218352986
Q,IN,B,XDF_R_B1GQ,_Z,B,1954-Q2,14.388954760428
Q,IN,B,XDF_R_B1GQ,_Z,B,1954-Q3,14.338522173363
Q,IN,B,XDF_R_B1GQ,_Z,B,1954-Q4,14.377902585467
Q,IN,B,XDF_R_B1GQ,_Z,B,1955-Q1,15.147702034947
Q,IN,B,XDF_R_B1GQ,_Z,B,1955-Q2,15.622889283293
Q,IN,B,XDF_R_B1GQ,_Z,B,1955-Q3,15.132225762242
Q,IN,B,XDF_R_B1GQ,_Z,B,1955-Q4,15.209156950263
Q,IN,B,XDF_R_B1GQ,_Z,B,1956-Q1,15.892686961003
Q,IN,B,XDF_R_B1GQ,_Z,B,1956-Q2,15.432342249593
Q,IN,B,XDF_R_B1GQ,_Z,B,1956-Q3,14.206999040961
Q,IN,B,XDF_R_B1GQ,_Z,B,1956-Q4,14.513483769601
Q,IN,B,XDF_R_B1GQ,_Z,B,1957-Q1,15.368143060251
Q,IN,B,XDF_R_B1GQ,_Z,B,1957-Q2,16.294232111174
Q,IN,B,XDF_R_B1GQ,_Z,B,1957-Q3,15.623165931009
Q,IN,B,XDF_R_B1GQ,_Z,B,1957-Q4,15.461252805829
Q,IN,B,XDF_R_B1GQ,_Z,B,1958-Q1,16.026179676849
Q,IN,B,XDF_R_B1GQ,_Z,B,1958-Q2,15.728920939576
Q,IN,B,XDF_R_B1GQ,_Z,B,1958-Q3,14.597073334172
Q,IN,B,XDF_R_B1GQ,_Z,B,1958-Q4,14.598798753026
Q,IN,B,XDF_R_B1GQ,_Z,B,1959-Q1,15.289404214795
Q,IN,B,XDF_R_B1GQ,_Z,B,1959-Q2,15.5704478192
Q,IN,B,XDF_R_B1GQ,_Z,B,1959-Q3,14.695602804695
Q,IN,B,XDF_R_B1GQ,_Z,B,1959-Q4,14.863827877007
Q,IN,B,XDF_R_B1GQ,_Z,B,1960-Q1,15.573711685446
Q,IN,B,XDF_R_B1GQ,_Z,B,1960-Q2,15.504953818933
Q,IN,B,XDF_R_B1GQ,_Z,B,1960-Q3,14.512564582725
Q,IN,B,XDF_R_B1GQ,_Z,B,1960-Q4,14.542314276936
Q,IN,B,XDF_R_B1GQ,_Z,B,1961-Q1,15.270255276118
Q,IN,B,XDF_R_B1GQ,_Z,B,1961-Q2,14.875974898946
Q,IN,B,XDF_R_B1GQ,_Z,B,1961-Q3,14.277265686611
Q,IN,B,XDF_R_B1GQ,_Z,B,1961-Q4,14.800370746824
Q,IN,B,XDF_R_B1GQ,_Z,B,1962-Q1,15.360858024485
Q,IN,B,XDF_R_B1GQ,_Z,B,1962-Q2,15.51928496858
Q,IN,B,XDF_R_B1GQ,_Z,B,1962-Q3,14.426421554957
Q,IN,B,XDF_R_B1GQ,_Z,B,1962-Q4,14.755448804494
Q,IN,B,XDF_R_B1GQ,_Z,B,1963-Q1,15.223233917483
Q,IN,B,XDF_R_B1GQ,_Z,B,1963-Q2,15.060250028261
Q,IN,B,XDF_R_B1GQ,_Z,B,1963-Q3,13.784151780153
Q,IN,B,XDF_R_B1GQ,_Z,B,1963-Q4,13.957459510249
Q,IN,B,XDF_R_B1GQ,_Z,B,1964-Q1,14.180643468612
Q,IN,B,XDF_R_B1GQ,_Z,B,1964-Q2,13.936866077647
Q,IN,B,XDF_R_B1GQ,_Z,B,1964-Q3,12.58368227564
Q,IN,B,XDF_R_B1GQ,_Z,B,1964-Q4,12.778026383959
Q,IN,B,XDF_R_B1GQ,_Z,B,1965-Q1,13.502864528289
Q,IN,B,XDF_R_B1GQ,_Z,B,1965-Q2,13.621392733066
Q,IN,B,XDF_R_B1GQ,_Z,B,1965-Q3,12.929067773377
Q,IN,B,XDF_R_B1GQ,_Z,B,1965-Q4,13.358665206529
Q,IN,B,XDF_R_B1GQ,_Z,B,1966-Q1,13.74560670343
Q,IN,B,XDF_R_B1GQ,_Z,B,1966-Q2,14.37255107373
Q,IN,B,XDF_R_B1GQ,_Z,B,1966-Q3,12.696252575755
Q,IN,B,XDF_R_B1GQ,_Z,B,1966-Q4,12.813502088076
Q,IN,B,XDF_R_B1GQ,_Z,B,1967-Q1,13.351417521227
Q,IN,B,XDF_R_B1GQ,_Z,B,1967-Q2,12.513768571402
Q,IN,B,XDF_R_B1GQ,_Z,B,1967-Q3,11.396746864249
Q,IN,B,XDF_R_B1GQ,_Z,B,1967-Q4,11.80319873157
Q,IN,B,XDF_R_B1GQ,_Z,B,1968-Q1,12.049391197902
Q,IN,B,XDF_R_B1GQ,_Z,B,1968-Q2,12.261773536738
Q,IN,B,XDF_R_B1GQ,_Z,B,1968-Q3,11.772424245559
Q,IN,B,XDF_R_B1GQ,_Z,B,1968-Q4,11.76214729039
Q,IN,B,XDF_R_B1GQ,_Z,B,1969-Q1,12.721599086363
Q,IN,B,XDF_R_B1GQ,_Z,B,1969-Q2,12.693289664527
Q,IN,B,XDF_R_B1GQ,_Z,B,1969-Q3,11.373139787591
Q,IN,B,XDF_R_B1GQ,_Z,B,1969-Q4,12.076862962214
Q,IN,B,XDF_R_B1GQ,_Z,B,1970-Q1,12.299512780254
Q,IN,B,XDF_R_B1GQ,_Z,B,1970-Q2,12.397667139239
Q,IN,B,XDF_R_B1GQ,_Z,B,1970-Q3,11.554950176048
Q,IN,B,XDF_R_B1GQ,_Z,B,1970-Q4,12.212537440155
Q,IN,B,XDF_R_B1GQ,_Z,B,1971-Q1,12.666006551123
Q,IN,B,XDF_R_B1GQ,_Z,B,1971-Q2,12.999642917742
Q,IN,B,XDF_R_B1GQ,_Z,B,1971-Q3,12.128648209931
Q,IN,B,XDF_R_B1GQ,_Z,B,1971-Q4,12.996492409572
Q,IN,B,XDF_R_B1GQ,_Z,B,1972-Q1,13.677365050602
Q,IN,B,XDF_R_B1GQ,_Z,B,1972-Q2,13.641162609433
Q,IN,B,XDF_R_B1GQ,_Z,B,1972-Q3,12.364922217149
Q,IN,B,XDF_R_B1GQ,_Z,B,1972-Q4,12.605267511466
Q,IN,B,XDF_R_B1GQ,_Z,B,1973-Q1,13.278026305097
Q,IN,B,XDF_R_B1GQ,_Z,B,1973-Q2,13.890090251101
Q,IN,B,XDF_R_B1GQ,_Z,B,1973-Q3,12.994589968859
Q,IN,B,XDF_R_B1GQ,_Z,B,1973-Q4,12.725090036603
Q,IN,B,XDF_R_B1GQ,_Z,B,1974-Q1,13.338972112164
Q,IN,B,XDF_R_B1GQ,_Z,B,1974-Q2,13.614118316804
Q,IN,B,XDF_R_B1GQ,_Z,B,1974-Q3,12.146352234211
Q,IN,B,XDF_R_B1GQ,_Z,B,1974-Q4,12.25914714206
Q,IN,B,XDF_R_B1GQ,_Z,B,1975-Q1,13.165832743916
Q,IN,B,XDF_R_B1GQ,_Z,B,1975-Q2,13.28102974006
Q,IN,B,XDF_R_B1GQ,_Z,B,1975-Q3,12.94096279838
Q,IN,B,XDF_R_B1GQ,_Z,B,1975-Q4,13.388406104179
Q,IN,B,XDF_R_B1GQ,_Z,B,1976-Q1,14.785424461198
Q,IN,B,XDF_R_B1GQ,_Z,B,1976-Q2,14.884650784728
Q,IN,B,XDF_R_B1GQ,_Z,B,1976-Q3,14.639857344608
Q,IN,B,XDF_R_B1GQ,_Z,B,1976-Q4,14.658053875053
Q,IN,B,XDF_R_B1GQ,_Z,B,1977-Q1,15.97341267171
Q,IN,B,XDF_R_B1GQ,_Z,B,1977-Q2,16.458725515878
Q,IN,B,XDF_R_B1GQ,_Z,B,1977-Q3,14.943265480958
Q,IN,B,XDF_R_B1GQ,_Z,B,1977-Q4,15.133066958461
Q,IN,B,XDF_R_B1GQ,_Z,B,1978-Q1,18.459047395625
Q,IN,B,XDF_R_B1GQ,_Z,B,1978-Q2,16.802576867164
Q,IN,B,XDF_R_B1GQ,_Z,B,1978-Q3,16.525390760478
Q,IN,B,XDF_R_B1GQ,_Z,B,1978-Q4,16.098669267888
Q,IN,B,XDF_R_B1GQ,_Z,B,1979-Q1,17.695194681517
Q,IN,B,XDF_R_B1GQ,_Z,B,1979-Q2,19.820293082064
Q,IN,B,XDF_R_B1GQ,_Z,B,1979-Q3,17.642968949866
Q,IN,B,XDF_R_B1GQ,_Z,B,1979-Q4,17.428048485399
Q,IN,B,XDF_R_B1GQ,_Z,B,1980-Q1,18.765444336595
Q,IN,B,XDF_R_B1GQ,_Z,B,1980-Q2,19.018374715932
Q,IN,B,XDF_R_B1GQ,_Z,B,1980-Q3,17.891524623145
Q,IN,B,XDF_R_B1GQ,_Z,B,1980-Q4,17.248417793129
Q,IN,B,XDF_R_B1GQ,_Z,B,1981-Q1,18.265842586144
Q,IN,B,XDF_R_B1GQ,_Z,B,1981-Q2,17.902032177169
Q,IN,B,XDF_R_B1GQ,_Z,B,1981-Q3,17.128917868195
Q,IN,B,XDF_R_B1GQ,_Z,B,1981-Q4,16.927851180722
Q,IN,B,XDF_R_B1GQ,_Z,B,1982-Q1,17.604988680823
Q,IN,B,XDF_R_B1GQ,_Z,B,1982-Q2,19.772675344099
Q,IN,B,XDF_R_B1GQ,_Z,B,1982-Q3,17.968791911895
Q,IN,B,XDF_R_B1GQ,_Z,B,1982-Q4,18.220403727029
Q,IN,B,XDF_R_B1GQ,_Z,B,1983-Q1,20.322995521544
Q,IN,B,XDF_R_B1GQ,_Z,B,1983-Q2,19.341122353745
Q,IN,B,XDF_R_B1GQ,_Z,B,1983-Q3,18.099594407454
Q,IN,B,XDF_R_B1GQ,_Z,B,1983-Q4,19.18836454044
Q,IN,B,XDF_R_B1GQ,_Z,B,1984-Q1,19.656722075611
Q,IN,B,XDF_R_B1GQ,_Z,B,1984-Q2,21.849736748303
Q,IN,B,XDF_R_B1GQ,_Z,B,1984-Q3,20.37917776571
Q,IN,B,XDF_R_B1GQ,_Z,B,1984-Q4,20.576372858383
Q,IN,B,XDF_R_B1GQ,_Z,B,1985-Q1,21.770262366685
Q,IN,B,XDF_R_B1GQ,_Z,B,1985-Q2,21.46531937875
Q,IN,B,XDF_R_B1GQ,_Z,B,1985-Q3,19.615763012012
Q,IN,B,XDF_R_B1GQ,_Z,B,1985-Q4,20.515314350123
Q,IN,B,XDF_R_B1GQ,_Z,B,1986-Q1,20.456750896038
Q,IN,B,XDF_R_B1GQ,_Z,B,1986-Q2,21.501982657893
Q,IN,B,XDF_R_B1GQ,_Z,B,1986-Q3,19.46351973313
Q,IN,B,XDF_R_B1GQ,_Z,B,1986-Q4,20.910575089841
Q,IN,B,XDF_R_B1GQ,_Z,B,1987-Q1,21.019597434253
Q,IN,B,XDF_R_B1GQ,_Z,B,1987-Q2,21.831826671026
Q,IN,B,XDF_R_B1GQ,_Z,B,1987-Q3,20.406926784729
Q,IN,B,XDF_R_B1GQ,_Z,B,1987-Q4,20.781019762027
Q,IN,B,XDF_R_B1GQ,_Z,B,1988-Q1,20.655296494872
Q,IN,B,XDF_R_B1GQ,_Z,B,1988-Q2,20.913845950581
Q,IN,B,XDF_R_B1GQ,_Z,B,1988-Q3,19.589376820995
Q,IN,B,XDF_R_B1GQ,_Z,B,1988-Q4,19.884551644387
Q,IN,B,XDF_R_B1GQ,_Z,B,1989-Q1,20.433397572256
Q,IN,B,XDF_R_B1GQ,_Z,B,1989-Q2,20.330457753363
Q,IN,B,XDF_R_B1GQ,_Z,B,1989-Q3,19.820295614015
Q,IN,B,XDF_R_B1GQ,_Z,B,1989-Q4,19.904184824902
Q,IN,B,XDF_R_B1GQ,_Z,B,1990-Q1,20.413379355728
Q,IN,B,XDF_R_B1GQ,_Z,B,1990-Q2,20.977845971647
Q,IN,B,XDF_R_B1GQ,_Z,B,1990-Q3,19.809220002036
Q,IN,B,XDF_R_B1GQ,_Z,B,1990-Q4,20.560358031727
Q,IN,B,XDF_R_B1GQ,_Z,B,1991-Q1,22.292643801126
Q,IN,B,XDF_R_B1GQ,_Z,B,1991-Q2,22.108308551429
Q,IN,B,XDF_R_B1GQ,_Z,B,1991-Q3,21.339788827455
Q,IN,B,XDF_R_B1GQ,_Z,B,1991-Q4,21.231486535365
Q,IN,B,XDF_R_B1GQ,_Z,B,1992-Q1,22.307626391144
Q,IN,B,XDF_R_B1GQ,_Z,B,1992-Q2,21.428323885861
Q,IN,B,XDF_R_B1GQ,_Z,B,1992-Q3,20.802021285516
Q,IN,B,XDF_R_B1GQ,_Z,B,1992-Q4,19.515758995761
Q,IN,B,XDF_R_B1GQ,_Z,B,1993-Q1,20.444262124239
Q,IN,B,XDF_R_B1GQ,_Z,B,1993-Q2,20.771690798581
Q,IN,B,XDF_R_B1GQ,_Z,B,1993-Q3,20.915929743159
Q,IN,B,XDF_R_B1GQ,_Z,B,1993-Q4,20.778607505326
Q,IN,B,XDF_R_B1GQ,_Z,B,1994-Q1,21.9200310004
Q,IN,B,XDF_R_B1GQ,_Z,B,1994-Q2,21.475446747808
Q,IN,B,XDF_R_B1GQ,_Z,B,1994-Q3,19.646261408468
Q,IN,B,XDF_R_B1GQ,_Z,B,1994-Q4,20.365084361001
Q,IN,B,XDF_R_B1GQ,_Z,B,1995-Q1,21.190792796174
Q,IN,B,XDF_R_B1GQ,_Z,B,1995-Q2,21.613992993349
Q,IN,B,XDF_R_B1GQ,_Z,B,1995-Q3,19.300924576963
Q,IN,B,XDF_R_B1GQ,_Z,B,1995-Q4,19.900386439858
Q,IN,B,XDF_R_B1GQ,_Z,B,1996-Q1,19.108248137202
Q,IN,B,XDF_R_B1GQ,_Z,B,1996-Q2,19.834267859218
Q,IN,B,XDF_R_B1GQ,_Z,B,1996-Q3,18.063811769526
Q,IN,B,XDF_R_B1GQ,_Z,B,1996-Q4,18.015838740865
Q,IN,B,XDF_R_B1GQ,_Z,B,1997-Q1,17.688964422703
Q,IN,B,XDF_R_B1GQ,_Z,B,1997-Q2,18.139063340836
Q,IN,B,XDF_R_B1GQ,_Z,B,1997-Q3,17.333045659949
Q,IN,B,XDF_R_B1GQ,_Z,B,1997-Q4,17.890005305187
Q,IN,B,XDF_R_B1GQ,_Z,B,1998-Q1,18.192944759681
Q,IN,B,XDF_R_B1GQ,_Z,B,1998-Q2,19.301849333103
Q,IN,B,XDF_R_B1GQ,_Z,B,1998-Q3,18.164352543045
Q,IN,B,XDF_R_B1GQ,_Z,B,1998-Q4,18.933996607059
Q,IN,B,XDF_R_B1GQ,_Z,B,1999-Q1,18.528814968636
Q,IN,B,XDF_R_B1GQ,_Z,B,1999-Q2,19.468584531292
Q,IN,B,XDF_R_B1GQ,_Z,B,1999-Q3,18.268371881409
Q,IN,B,XDF_R_B1GQ,_Z,B,1999-Q4,18.531990116212
Q,IN,B,XDF_R_B1GQ,_Z,B,2000-Q1,19.144260151713
Q,IN,B,XDF_R_B1GQ,_Z,B,2000-Q2,19.212813565668
Q,IN,B,XDF_R_B1GQ,_Z,B,2000-Q3,18.423118043684
Q,IN,B,XDF_R_B1GQ,_Z,B,2000-Q4,18.673648292892
Q,IN,B,XDF_R_B1GQ,_Z,B,2001-Q1,19.359065842262
Q,IN,B,XDF_R_B1GQ,_Z,B,2001-Q2,19.887092923629
Q,IN,B,XDF_R_B1GQ,_Z,B,2001-Q3,19.31976748964
Q,IN,B,XDF_R_B1GQ,_Z,B,2001-Q4,19.416276632
Q,IN,B,XDF_R_B1GQ,_Z,B,2002-Q1,20.304474466083
Q,IN,B,XDF_R_B1GQ,_Z,B,2002-Q2,20.504579838485
Q,IN,B,XDF_R_B1GQ,_Z,B,2002-Q3,19.970759852017
Q,IN,B,XDF_R_B1GQ,_Z,B,2002-Q4,20.331652849017
Q,IN,B,XDF_R_B1GQ,_Z,B,2003-Q1,21.312776697522
Q,IN,B,XDF_R_B1GQ,_Z,B,2003-Q2,21.678625412994
Q,IN,B,XDF_R_B1GQ,_Z,B,2003-Q3,19.933777698333
Q,IN,B,XDF_R_B1GQ,_Z,B,2003-Q4,20.674463181302
Q,IN,B,XDF_R_B1GQ,_Z,B,2004-Q1,20.765278608235
Q,IN,B,XDF_R_B1GQ,_Z,B,2004-Q2,22.615781115681
Q,IN,B,XDF_R_B1GQ,_Z,B,2004-Q3,22.515256874579
Q,IN,B,XDF_R_B1GQ,_Z,B,2004-Q4,22.997039567615
Q,IN,B,XDF_R_B1GQ,_Z,B,2005-Q1,23.383571062351
Q,IN,B,XDF_R_B1GQ,_Z,B,2005-Q2,22.24498649414
Q,IN,B,XDF_R_B1GQ,_Z,B,2005-Q3,21.662243269884
Q,IN,B,XDF_R_B1GQ,_Z,B,2005-Q4,22.34755388186
Q,IN,B,XDF_R_B1GQ,_Z,B,2006-Q1,22.448522058992
Q,IN,B,XDF_R_B1GQ,_Z,B,2006-Q2,23.107082431613
Q,IN,B,XDF_R_B1GQ,_Z,B,2006-Q3,23.014940937
Q,IN,B,XDF_R_B1GQ,_Z,B,2006-Q4,23.760909355531
Q,IN,B,XDF_R_B1GQ,_Z,B,2007-Q1,24.850295252967
Q,IN,B,XDF_R_B1GQ,_Z,B,2007-Q2,23.994420791541
Q,IN,B,XDF_R_B1GQ,_Z,B,2007-Q3,24.894975472848
Q,IN,B,XDF_R_B1GQ,_Z,B,2007-Q4,27.084953723382
Q,IN,B,XDF_R_B1GQ,_Z,B,2008-Q1,29.128896916366
Q,IN,B,XDF_R_B1GQ,_Z,B,2008-Q2,30.410140255843
Q,IN,B,XDF_R_B1GQ,_Z,B,2008-Q3,30.292485176096
Q,IN,B,XDF_R_B1GQ,_Z,B,2008-Q4,26.05002157262
Q,IN,B,XDF_R_B1GQ,_Z,B,2009-Q1,27.608732033905
Q,IN,B,XDF_R_B1GQ,_Z,B,2009-Q2,26.114217200191
Q,IN,B,XDF_R_B1GQ,_Z,B,2009-Q3,26.497879275488
Q,IN,B,XDF_R_B1GQ,_Z,B,2009-Q4,26.529343126235
Q,IN,B,XDF_R_B1GQ,_Z,B,2010-Q1,23.987953935873
Q,IN,B,XDF_R_B1GQ,_Z,B,2010-Q2,24.81701702632
Q,IN,B,XDF_R_B1GQ,_Z,B,2010-Q3,23.592590288445
Q,IN,B,XDF_R_B1GQ,_Z,B,2010-Q4,24.481823130061
Q,IN,B,XDF_R_B1GQ,_Z,B,2011-Q1,23.233293501934
Q,IN,B,XDF_R_B1GQ,_Z,B,2011-Q2,23.589328532758
Q,IN,B,XDF_R_B1GQ,_Z,B,2011-Q3,24.725453379706
Q,IN,B,XDF_R_B1GQ,_Z,B,2011-Q4,25.073653342749
Q,IN,B,XDF_R_B1GQ,_Z,B,2012-Q1,25.23027188852
Q,IN,B,XDF_R_B1GQ,_Z,B,2012-Q2,25.664873214365
Q,IN,B,XDF_R_B1GQ,_Z,B,2012-Q3,23.903785619147
Q,IN,B,XDF_R_B1GQ,_Z,B,2012-Q4,25.045393350969
Q,IN,B,XDF_R_B1GQ,_Z,B,2013-Q1,25.04572087584
Q,IN,B,XDF_R_B1GQ,_Z,B,2013-Q2,24.847999355235
Q,IN,B,XDF_R_B1GQ,_Z,B,2013-Q3,24.813892151127
Q,IN,B,XDF_R_B1GQ,_Z,B,2013-Q4,25.054894192226
Q,IN,B,XDF_R_B1GQ,_Z,B,2014-Q1,24.843705097436
Q,IN,B,XDF_R_B1GQ,_Z,B,2014-Q2,23.813702492299
Q,IN,B,XDF_R_B1GQ,_Z,B,2014-Q3,22.871196366802
Q,IN,B,XDF_R_B1GQ,_Z,B,2014-Q4,23.152988922492
Q,IN,B,XDF_R_B1GQ,_Z,B,2015-Q1,24.168734324283
Q,IN,B,XDF_R_B1GQ,_Z,B,2015-Q2,23.94827832475
Q,IN,B,XDF_R_B1GQ,_Z,B,2015-Q3,23.770331415903
Q,IN,B,XDF_R_B1GQ,_Z,B,2015-Q4,24.514393421961
Q,IN,B,XDF_R_B1GQ,_Z,B,2016-Q1,25.300367031332
Q,IN,B,XDF_R_B1GQ,_Z,B,2016-Q2,24.539680387193
Q,IN,B,XDF_R_B1GQ,_Z,B,2016-Q3,24.022773852501
Q,IN,B,XDF_R_B1GQ,_Z,B,2016-Q4,23.238554814589
Q,IN,B,XDF_R_B1GQ,_Z,B,2017-Q1,22.147579175266
Q,IN,B,XDF_R_B1GQ,_Z,B,2017-Q2,22.411130072878
Q,IN,B,XDF_R_B1GQ,_Z,B,2017-Q3,22.178991760991
Q,IN,B,XDF_R_B1GQ,_Z,B,2017-Q4,21.717039620524
Q,IN,B,XDF_R_B1GQ,_Z,B,2018-Q1,23.163751290412
Q,IN,B,XDF_R_B1GQ,_Z,B,2018-Q2,21.602357289257
Q,IN,B,XDF_R_B1GQ,_Z,B,2018-Q3,22.053829991512
Q,IN,B,XDF_R_B1GQ,_Z,B,2018-Q4,21.502945101149
Q,IN,B,XDF_R_B1GQ,_Z,B,2019-Q1,22.656471297832
Q,IN,B,XDF_R_B1GQ,_Z,B,2019-Q2,22.402786930452
Q,IN,B,XDF_R_B1GQ,_Z,B,2019-Q3,22.481939070577
Q,IN,B,XDF_R_B1GQ,_Z,B,2019-Q4,23.260223646688
Q,IN,B,XDF_R_B1GQ,_Z,B,2020-Q1,26.322752717953
Q,IN,B,XDF_R_B1GQ,_Z,B,2020-Q2,29.983671491106
Q,IN,B,XDF_R_B1GQ,_Z,B,2020-Q3,30.21999151122
Q,IN,B,XDF_R_B1GQ,_Z,B,2020-Q4,31.607602324135
Q,IN,B,XDF_R_B1GQ,_Z,B,2021-Q1,30.655280025925
Q,IN,B,XDF_R_B1GQ,_Z,B,2021-Q2,30.973570737191
Q,IN,B,XDF_R_B1GQ,_Z,B,2021-Q3,30.539353281883
Q,IN,B,XDF_R_B1GQ,_Z,B,2021-Q4,29.316475397467
Q,IN,B,XDF_R_B1GQ,_Z,B,2022-Q1,28.425299206148
