FREQ,EER_TYPE,EER_BASKET,REF_AREA,TIME_PERIOD,OBS_VALUE
D,N,B,IN,2005-01-04,156.22
D,N,B,IN,2005-01-05,156.22
D,N,B,IN,2005-01-06,156.22
D,N,B,IN,2005-01-07,156.22
D,N,B,IN,2005-01-08,NaN
D,N,B,IN,2005-01-09,NaN
D,N,B,IN,2005-01-10,156.64
D,N,B,IN,2005-01-11,156.36
D,N,B,IN,2005-01-12,156.53
D,N,B,IN,2005-01-13,156.29
D,N,B,IN,2005-01-14,156.86
D,N,B,IN,2005-01-15,NaN
D,N,B,IN,2005-01-16,NaN
D,N,B,IN,2005-01-17,156.88
D,N,B,IN,2005-01-18,156.78
D,N,B,IN,2005-01-19,156.45
D,N,B,IN,2005-01-20,157.19
D,N,B,IN,2005-01-21,157.18
D,N,B,IN,2005-01-22,NaN
D,N,B,IN,2005-01-23,NaN
D,N,B,IN,2005-01-24,156.41
D,N,B,IN,2005-01-25,156.58
D,N,B,IN,2005-01-26,156.99
D,N,B,IN,2005-01-27,156.82
D,N,B,IN,2005-01-28,156.79
D,N,B,IN,2005-01-29,NaN
D,N,B,IN,2005-01-30,NaN
D,N,B,IN,2005-01-31,156.72
D,N,B,IN,2005-02-01,156.98
D,N,B,IN,2005-02-02,157.65
D,N,B,IN,2005-02-03,157.97
D,N,B,IN,2005-02-04,157.96
D,N,B,IN,2005-02-05,NaN
D,N,B,IN,2005-02-06,NaN
D,N,B,IN,2005-02-07,158.4
D,N,B,IN,2005-02-08,158.32
D,N,B,IN,2005-02-09,158.33
D,N,B,IN,2005-02-10,157.95
D,N,B,IN,2005-02-11,157.43
D,N,B,IN,2005-02-12,NaN
D,N,B,IN,2005-02-13,NaN
D,N,B,IN,2005-02-14,157.11
D,N,B,IN,2005-02-15,156.63
D,N,B,IN,2005-02-16,156.81
D,N,B,IN,2005-02-17,156.67
D,N,B,IN,2005-02-18,156.14
D,N,B,IN,2005-02-19,NaN
D,N,B,IN,2005-02-20,NaN
D,N,B,IN,2005-02-21,156.22
D,N,B,IN,2005-02-22,155.88
D,N,B,IN,2005-02-23,155.64
D,N,B,IN,2005-02-24,155.86
D,N,B,IN,2005-02-25,155.97
D,N,B,IN,2005-02-26,NaN
D,N,B,IN,2005-02-27,NaN
D,N,B,IN,2005-02-28,155.58
D,N,B,IN,2005-03-01,155.71
D,N,B,IN,2005-03-02,156.27
D,N,B,IN,2005-03-03,155.91
D,N,B,IN,2005-03-04,156.2
D,N,B,IN,2005-03-05,NaN
D,N,B,IN,2005-03-06,NaN
D,N,B,IN,2005-03-07,155.81
D,N,B,IN,2005-03-08,155.56
D,N,B,IN,2005-03-09,155.2
D,N,B,IN,2005-03-10,155.32
D,N,B,IN,2005-03-11,155.35
D,N,B,IN,2005-03-12,NaN
D,N,B,IN,2005-03-13,NaN
D,N,B,IN,2005-03-14,155.53
D,N,B,IN,2005-03-15,155.56
D,N,B,IN,2005-03-16,155.59
D,N,B,IN,2005-03-17,155.48
D,N,B,IN,2005-03-18,155.89
D,N,B,IN,2005-03-19,NaN
D,N,B,IN,2005-03-20,NaN
D,N,B,IN,2005-03-21,156
D,N,B,IN,2005-03-22,156.19
D,N,B,IN,2005-03-23,156.8
D,N,B,IN,2005-03-24,157.28
D,N,B,IN,2005-03-25,157.28
D,N,B,IN,2005-03-26,NaN
D,N,B,IN,2005-03-27,NaN
D,N,B,IN,2005-03-28,157.28
D,N,B,IN,2005-03-29,157.4
D,N,B,IN,2005-03-30,157.48
D,N,B,IN,2005-03-31,157.29
D,N,B,IN,2005-04-01,157.25
D,N,B,IN,2005-04-02,NaN
D,N,B,IN,2005-04-03,NaN
D,N,B,IN,2005-04-04,157.82
D,N,B,IN,2005-04-05,158.18
D,N,B,IN,2005-04-06,157.99
D,N,B,IN,2005-04-07,157.62
D,N,B,IN,2005-04-08,158.14
D,N,B,IN,2005-04-09,NaN
D,N,B,IN,2005-04-10,NaN
D,N,B,IN,2005-04-11,157.32
D,N,B,IN,2005-04-12,157.32
D,N,B,IN,2005-04-13,157.22
D,N,B,IN,2005-04-14,158.04
D,N,B,IN,2005-04-15,157.85
D,N,B,IN,2005-04-16,NaN
D,N,B,IN,2005-04-17,NaN
D,N,B,IN,2005-04-18,157.42
D,N,B,IN,2005-04-19,157.2
D,N,B,IN,2005-04-20,156.95
D,N,B,IN,2005-04-21,156.88
D,N,B,IN,2005-04-22,156.68
D,N,B,IN,2005-04-23,NaN
D,N,B,IN,2005-04-24,NaN
D,N,B,IN,2005-04-25,157.17
D,N,B,IN,2005-04-26,157.32
D,N,B,IN,2005-04-27,157.23
D,N,B,IN,2005-04-28,157.55
D,N,B,IN,2005-04-29,157.86
D,N,B,IN,2005-04-30,NaN
D,N,B,IN,2005-05-01,NaN
D,N,B,IN,2005-05-02,157.87
D,N,B,IN,2005-05-03,157.88
D,N,B,IN,2005-05-04,157.66
D,N,B,IN,2005-05-05,157.79
D,N,B,IN,2005-05-06,157.83
D,N,B,IN,2005-05-07,NaN
D,N,B,IN,2005-05-08,NaN
D,N,B,IN,2005-05-09,158.5
D,N,B,IN,2005-05-10,158.36
D,N,B,IN,2005-05-11,158.89
D,N,B,IN,2005-05-12,159.42
D,N,B,IN,2005-05-13,159.93
D,N,B,IN,2005-05-14,NaN
D,N,B,IN,2005-05-15,NaN
D,N,B,IN,2005-05-16,159.82
D,N,B,IN,2005-05-17,159.71
D,N,B,IN,2005-05-18,159.87
D,N,B,IN,2005-05-19,159.67
D,N,B,IN,2005-05-20,159.92
D,N,B,IN,2005-05-21,NaN
D,N,B,IN,2005-05-22,NaN
D,N,B,IN,2005-05-23,160.06
D,N,B,IN,2005-05-24,159.66
D,N,B,IN,2005-05-25,159.87
D,N,B,IN,2005-05-26,160.24
D,N,B,IN,2005-05-27,160.01
D,N,B,IN,2005-05-28,NaN
D,N,B,IN,2005-05-29,NaN
D,N,B,IN,2005-05-30,160.1
D,N,B,IN,2005-05-31,160.17
D,N,B,IN,2005-06-01,160.81
D,N,B,IN,2005-06-02,160.89
D,N,B,IN,2005-06-03,160.8
D,N,B,IN,2005-06-04,NaN
D,N,B,IN,2005-06-05,NaN
D,N,B,IN,2005-06-06,160.88
D,N,B,IN,2005-06-07,160.93
D,N,B,IN,2005-06-08,160.94
D,N,B,IN,2005-06-09,161.48
D,N,B,IN,2005-06-10,161.28
D,N,B,IN,2005-06-11,NaN
D,N,B,IN,2005-06-12,NaN
D,N,B,IN,2005-06-13,162.15
D,N,B,IN,2005-06-14,161.93
D,N,B,IN,2005-06-15,162
D,N,B,IN,2005-06-16,162.27
D,N,B,IN,2005-06-17,161.54
D,N,B,IN,2005-06-18,NaN
D,N,B,IN,2005-06-19,NaN
D,N,B,IN,2005-06-20,161.37
D,N,B,IN,2005-06-21,161.91
D,N,B,IN,2005-06-22,161.91
D,N,B,IN,2005-06-23,161.99
D,N,B,IN,2005-06-24,162.14
D,N,B,IN,2005-06-25,NaN
D,N,B,IN,2005-06-26,NaN
D,N,B,IN,2005-06-27,161.89
D,N,B,IN,2005-06-28,162.58
D,N,B,IN,2005-06-29,162.58
D,N,B,IN,2005-06-30,162.6
D,N,B,IN,2005-07-01,162.93
D,N,B,IN,2005-07-02,NaN
D,N,B,IN,2005-07-03,NaN
D,N,B,IN,2005-07-04,163.86
D,N,B,IN,2005-07-05,164.13
D,N,B,IN,2005-07-06,163.78
D,N,B,IN,2005-07-07,163.64
D,N,B,IN,2005-07-08,164
D,N,B,IN,2005-07-09,NaN
D,N,B,IN,2005-07-10,NaN
D,N,B,IN,2005-07-11,163.52
D,N,B,IN,2005-07-12,162.54
D,N,B,IN,2005-07-13,162.44
D,N,B,IN,2005-07-14,162.97
D,N,B,IN,2005-07-15,163.18
D,N,B,IN,2005-07-16,NaN
D,N,B,IN,2005-07-17,NaN
D,N,B,IN,2005-07-18,163.2
D,N,B,IN,2005-07-19,163.7
D,N,B,IN,2005-07-20,163.45
D,N,B,IN,2005-07-21,163
D,N,B,IN,2005-07-22,162.19
D,N,B,IN,2005-07-23,NaN
D,N,B,IN,2005-07-24,NaN
D,N,B,IN,2005-07-25,162.45
D,N,B,IN,2005-07-26,163.3
D,N,B,IN,2005-07-27,163.53
D,N,B,IN,2005-07-28,162.94
D,N,B,IN,2005-07-29,162.45
D,N,B,IN,2005-07-30,NaN
D,N,B,IN,2005-07-31,NaN
D,N,B,IN,2005-08-01,162.27
D,N,B,IN,2005-08-02,161.37
D,N,B,IN,2005-08-03,161.16
D,N,B,IN,2005-08-04,161.02
D,N,B,IN,2005-08-05,160.85
D,N,B,IN,2005-08-06,NaN
D,N,B,IN,2005-08-07,NaN
D,N,B,IN,2005-08-08,160.66
D,N,B,IN,2005-08-09,160.73
D,N,B,IN,2005-08-10,160.48
D,N,B,IN,2005-08-11,160.16
D,N,B,IN,2005-08-12,159.85
D,N,B,IN,2005-08-13,NaN
D,N,B,IN,2005-08-14,NaN
D,N,B,IN,2005-08-15,160.38
D,N,B,IN,2005-08-16,160.69
D,N,B,IN,2005-08-17,160.88
D,N,B,IN,2005-08-18,161.13
D,N,B,IN,2005-08-19,161.41
D,N,B,IN,2005-08-20,NaN
D,N,B,IN,2005-08-21,NaN
D,N,B,IN,2005-08-22,160.9
D,N,B,IN,2005-08-23,160.87
D,N,B,IN,2005-08-24,160.96
D,N,B,IN,2005-08-25,160.68
D,N,B,IN,2005-08-26,160.38
D,N,B,IN,2005-08-27,NaN
D,N,B,IN,2005-08-28,NaN
D,N,B,IN,2005-08-29,159.94
D,N,B,IN,2005-08-30,160.17
D,N,B,IN,2005-08-31,159.89
D,N,B,IN,2005-09-01,159.12
D,N,B,IN,2005-09-02,158.54
D,N,B,IN,2005-09-03,NaN
D,N,B,IN,2005-09-04,NaN
D,N,B,IN,2005-09-05,158.49
D,N,B,IN,2005-09-06,158.72
D,N,B,IN,2005-09-07,158.98
D,N,B,IN,2005-09-08,159.25
D,N,B,IN,2005-09-09,159.25
D,N,B,IN,2005-09-10,NaN
D,N,B,IN,2005-09-11,NaN
D,N,B,IN,2005-09-12,159.99
D,N,B,IN,2005-09-13,159.66
D,N,B,IN,2005-09-14,159.3
D,N,B,IN,2005-09-15,159.89
D,N,B,IN,2005-09-16,159.86
D,N,B,IN,2005-09-17,NaN
D,N,B,IN,2005-09-18,NaN
D,N,B,IN,2005-09-19,160.38
D,N,B,IN,2005-09-20,160.35
D,N,B,IN,2005-09-21,160.12
D,N,B,IN,2005-09-22,159.89
D,N,B,IN,2005-09-23,160.58
D,N,B,IN,2005-09-24,NaN
D,N,B,IN,2005-09-25,NaN
D,N,B,IN,2005-09-26,160.96
D,N,B,IN,2005-09-27,160.93
D,N,B,IN,2005-09-28,160.84
D,N,B,IN,2005-09-29,160.84
D,N,B,IN,2005-09-30,161.15
D,N,B,IN,2005-10-01,NaN
D,N,B,IN,2005-10-02,NaN
D,N,B,IN,2005-10-03,161.16
D,N,B,IN,2005-10-04,160.65
D,N,B,IN,2005-10-05,160.39
D,N,B,IN,2005-10-06,159.71
D,N,B,IN,2005-10-07,159.23
D,N,B,IN,2005-10-08,NaN
D,N,B,IN,2005-10-09,NaN
D,N,B,IN,2005-10-10,158.06
D,N,B,IN,2005-10-11,157.67
D,N,B,IN,2005-10-12,158.45
D,N,B,IN,2005-10-13,158.12
D,N,B,IN,2005-10-14,158.58
D,N,B,IN,2005-10-15,NaN
D,N,B,IN,2005-10-16,NaN
D,N,B,IN,2005-10-17,157.97
D,N,B,IN,2005-10-18,157.66
D,N,B,IN,2005-10-19,157.66
D,N,B,IN,2005-10-20,157.3
D,N,B,IN,2005-10-21,157.74
D,N,B,IN,2005-10-22,NaN
D,N,B,IN,2005-10-23,NaN
D,N,B,IN,2005-10-24,157.66
D,N,B,IN,2005-10-25,157.5
D,N,B,IN,2005-10-26,157.43
D,N,B,IN,2005-10-27,156.99
D,N,B,IN,2005-10-28,156.99
D,N,B,IN,2005-10-29,NaN
D,N,B,IN,2005-10-30,NaN
D,N,B,IN,2005-10-31,157.36
D,N,B,IN,2005-11-01,157.61
D,N,B,IN,2005-11-02,157.11
D,N,B,IN,2005-11-03,156.78
D,N,B,IN,2005-11-04,156.63
D,N,B,IN,2005-11-05,NaN
D,N,B,IN,2005-11-06,NaN
D,N,B,IN,2005-11-07,155.91
D,N,B,IN,2005-11-08,156.69
D,N,B,IN,2005-11-09,156.55
D,N,B,IN,2005-11-10,156.7
D,N,B,IN,2005-11-11,157.07
D,N,B,IN,2005-11-12,NaN
D,N,B,IN,2005-11-13,NaN
D,N,B,IN,2005-11-14,157.03
D,N,B,IN,2005-11-15,157.48
D,N,B,IN,2005-11-16,157.13
D,N,B,IN,2005-11-17,157.14
D,N,B,IN,2005-11-18,157.19
D,N,B,IN,2005-11-19,NaN
D,N,B,IN,2005-11-20,NaN
D,N,B,IN,2005-11-21,156.53
D,N,B,IN,2005-11-22,156.92
D,N,B,IN,2005-11-23,156.62
D,N,B,IN,2005-11-24,156.58
D,N,B,IN,2005-11-25,156.45
D,N,B,IN,2005-11-26,NaN
D,N,B,IN,2005-11-27,NaN
D,N,B,IN,2005-11-28,156.08
D,N,B,IN,2005-11-29,155.94
D,N,B,IN,2005-11-30,155.97
D,N,B,IN,2005-12-01,155.78
D,N,B,IN,2005-12-02,155.41
D,N,B,IN,2005-12-03,NaN
D,N,B,IN,2005-12-04,NaN
D,N,B,IN,2005-12-05,154.42
D,N,B,IN,2005-12-06,154.85
D,N,B,IN,2005-12-07,155
D,N,B,IN,2005-12-08,154.65
D,N,B,IN,2005-12-09,154.7
D,N,B,IN,2005-12-10,NaN
D,N,B,IN,2005-12-11,NaN
D,N,B,IN,2005-12-12,154.38
D,N,B,IN,2005-12-13,154.22
D,N,B,IN,2005-12-14,154.96
D,N,B,IN,2005-12-15,156.02
D,N,B,IN,2005-12-16,156.38
D,N,B,IN,2005-12-17,NaN
D,N,B,IN,2005-12-18,NaN
D,N,B,IN,2005-12-19,157.47
D,N,B,IN,2005-12-20,157.12
D,N,B,IN,2005-12-21,157.46
D,N,B,IN,2005-12-22,157.78
D,N,B,IN,2005-12-23,157.74
D,N,B,IN,2005-12-24,NaN
D,N,B,IN,2005-12-25,NaN
D,N,B,IN,2005-12-26,157.74
D,N,B,IN,2005-12-27,157.29
D,N,B,IN,2005-12-28,157.55
D,N,B,IN,2005-12-29,157.89
D,N,B,IN,2005-12-30,158.34
D,N,B,IN,2005-12-31,NaN
D,N,B,IN,2006-01-01,NaN
D,N,B,IN,2006-01-02,158.04
D,N,B,IN,2006-01-03,157.87
D,N,B,IN,2006-01-04,157.48
D,N,B,IN,2006-01-05,157.78
D,N,B,IN,2006-01-06,157.97
D,N,B,IN,2006-01-07,NaN
D,N,B,IN,2006-01-08,NaN
D,N,B,IN,2006-01-09,158.67
D,N,B,IN,2006-01-10,158.89
D,N,B,IN,2006-01-11,159.67
D,N,B,IN,2006-01-12,158.91
D,N,B,IN,2006-01-13,159.14
D,N,B,IN,2006-01-14,NaN
D,N,B,IN,2006-01-15,NaN
D,N,B,IN,2006-01-16,158.72
D,N,B,IN,2006-01-17,158.68
D,N,B,IN,2006-01-18,158.32
D,N,B,IN,2006-01-19,158.78
D,N,B,IN,2006-01-20,158.91
D,N,B,IN,2006-01-21,NaN
D,N,B,IN,2006-01-22,NaN
D,N,B,IN,2006-01-23,157.82
D,N,B,IN,2006-01-24,157.75
D,N,B,IN,2006-01-25,157.82
D,N,B,IN,2006-01-26,158.51
D,N,B,IN,2006-01-27,158.75
D,N,B,IN,2006-01-28,NaN
D,N,B,IN,2006-01-29,NaN
D,N,B,IN,2006-01-30,159.26
D,N,B,IN,2006-01-31,159.1
D,N,B,IN,2006-02-01,158.67
D,N,B,IN,2006-02-02,158.97
D,N,B,IN,2006-02-03,159.1
D,N,B,IN,2006-02-04,NaN
D,N,B,IN,2006-02-05,NaN
D,N,B,IN,2006-02-06,159.5
D,N,B,IN,2006-02-07,159.51
D,N,B,IN,2006-02-08,159.77
D,N,B,IN,2006-02-09,159.86
D,N,B,IN,2006-02-10,159.51
D,N,B,IN,2006-02-11,NaN
D,N,B,IN,2006-02-12,NaN
D,N,B,IN,2006-02-13,159.91
D,N,B,IN,2006-02-14,159.87
D,N,B,IN,2006-02-15,159.56
D,N,B,IN,2006-02-16,159.71
D,N,B,IN,2006-02-17,159.3
D,N,B,IN,2006-02-18,NaN
D,N,B,IN,2006-02-19,NaN
D,N,B,IN,2006-02-20,158.95
D,N,B,IN,2006-02-21,159.06
D,N,B,IN,2006-02-22,158.71
D,N,B,IN,2006-02-23,158.63
D,N,B,IN,2006-02-24,158.98
D,N,B,IN,2006-02-25,NaN
D,N,B,IN,2006-02-26,NaN
D,N,B,IN,2006-02-27,158.84
D,N,B,IN,2006-02-28,159.44
D,N,B,IN,2006-03-01,158.76
D,N,B,IN,2006-03-02,158.97
D,N,B,IN,2006-03-03,158.97
D,N,B,IN,2006-03-04,NaN
D,N,B,IN,2006-03-05,NaN
D,N,B,IN,2006-03-06,158.95
D,N,B,IN,2006-03-07,159.63
D,N,B,IN,2006-03-08,159.6
D,N,B,IN,2006-03-09,159.42
D,N,B,IN,2006-03-10,159.13
D,N,B,IN,2006-03-11,NaN
D,N,B,IN,2006-03-12,NaN
D,N,B,IN,2006-03-13,159.29
D,N,B,IN,2006-03-14,159.13
D,N,B,IN,2006-03-15,158.97
D,N,B,IN,2006-03-16,158.21
D,N,B,IN,2006-03-17,157.64
D,N,B,IN,2006-03-18,NaN
D,N,B,IN,2006-03-19,NaN
D,N,B,IN,2006-03-20,157.76
D,N,B,IN,2006-03-21,158.23
D,N,B,IN,2006-03-22,158.4
D,N,B,IN,2006-03-23,158.24
D,N,B,IN,2006-03-24,158.42
D,N,B,IN,2006-03-25,NaN
D,N,B,IN,2006-03-26,NaN
D,N,B,IN,2006-03-27,157.55
D,N,B,IN,2006-03-28,157.54
D,N,B,IN,2006-03-29,158
D,N,B,IN,2006-03-30,157.79
D,N,B,IN,2006-03-31,157.51
D,N,B,IN,2006-04-01,NaN
D,N,B,IN,2006-04-02,NaN
D,N,B,IN,2006-04-03,158.07
D,N,B,IN,2006-04-04,156.61
D,N,B,IN,2006-04-05,156.32
D,N,B,IN,2006-04-06,156.61
D,N,B,IN,2006-04-07,156.61
D,N,B,IN,2006-04-08,NaN
D,N,B,IN,2006-04-09,NaN
D,N,B,IN,2006-04-10,156.54
D,N,B,IN,2006-04-11,156.68
D,N,B,IN,2006-04-12,155.04
D,N,B,IN,2006-04-13,155.35
D,N,B,IN,2006-04-14,155.35
D,N,B,IN,2006-04-15,NaN
D,N,B,IN,2006-04-16,NaN
D,N,B,IN,2006-04-17,155.35
D,N,B,IN,2006-04-18,154.31
D,N,B,IN,2006-04-19,154.04
D,N,B,IN,2006-04-20,153.83
D,N,B,IN,2006-04-21,153.96
D,N,B,IN,2006-04-22,NaN
D,N,B,IN,2006-04-23,NaN
D,N,B,IN,2006-04-24,154.14
D,N,B,IN,2006-04-25,153.87
D,N,B,IN,2006-04-26,153.38
D,N,B,IN,2006-04-27,153.87
D,N,B,IN,2006-04-28,153.17
D,N,B,IN,2006-04-29,NaN
D,N,B,IN,2006-04-30,NaN
D,N,B,IN,2006-05-01,153.17
D,N,B,IN,2006-05-02,152.59
D,N,B,IN,2006-05-03,152.61
D,N,B,IN,2006-05-04,152.77
D,N,B,IN,2006-05-05,152.43
D,N,B,IN,2006-05-06,NaN
D,N,B,IN,2006-05-07,NaN
D,N,B,IN,2006-05-08,151.64
D,N,B,IN,2006-05-09,151.84
D,N,B,IN,2006-05-10,151.45
D,N,B,IN,2006-05-11,151.5
D,N,B,IN,2006-05-12,150.59
D,N,B,IN,2006-05-13,NaN
D,N,B,IN,2006-05-14,NaN
D,N,B,IN,2006-05-15,150.18
D,N,B,IN,2006-05-16,150.3
D,N,B,IN,2006-05-17,150.53
D,N,B,IN,2006-05-18,150.95
D,N,B,IN,2006-05-19,150.35
D,N,B,IN,2006-05-20,NaN
D,N,B,IN,2006-05-21,NaN
D,N,B,IN,2006-05-22,151
D,N,B,IN,2006-05-23,150.41
D,N,B,IN,2006-05-24,150.01
D,N,B,IN,2006-05-25,149.58
D,N,B,IN,2006-05-26,149.21
D,N,B,IN,2006-05-27,NaN
D,N,B,IN,2006-05-28,NaN
D,N,B,IN,2006-05-29,148.58
D,N,B,IN,2006-05-30,147.67
D,N,B,IN,2006-05-31,147.58
D,N,B,IN,2006-06-01,148.66
D,N,B,IN,2006-06-02,149.26
D,N,B,IN,2006-06-03,NaN
D,N,B,IN,2006-06-04,NaN
D,N,B,IN,2006-06-05,148.78
D,N,B,IN,2006-06-06,149.3
D,N,B,IN,2006-06-07,149.56
D,N,B,IN,2006-06-08,150.15
D,N,B,IN,2006-06-09,150.37
D,N,B,IN,2006-06-10,NaN
D,N,B,IN,2006-06-11,NaN
D,N,B,IN,2006-06-12,150.62
D,N,B,IN,2006-06-13,150.68
D,N,B,IN,2006-06-14,150.83
D,N,B,IN,2006-06-15,150.12
D,N,B,IN,2006-06-16,150.58
D,N,B,IN,2006-06-17,NaN
D,N,B,IN,2006-06-18,NaN
D,N,B,IN,2006-06-19,150.84
D,N,B,IN,2006-06-20,151.11
D,N,B,IN,2006-06-21,150.56
D,N,B,IN,2006-06-22,150.51
D,N,B,IN,2006-06-23,151
D,N,B,IN,2006-06-24,NaN
D,N,B,IN,2006-06-25,NaN
D,N,B,IN,2006-06-26,149.56
D,N,B,IN,2006-06-27,149.69
D,N,B,IN,2006-06-28,149.9
D,N,B,IN,2006-06-29,150.16
D,N,B,IN,2006-06-30,149.8
D,N,B,IN,2006-07-01,NaN
D,N,B,IN,2006-07-02,NaN
D,N,B,IN,2006-07-03,148.96
D,N,B,IN,2006-07-04,149.18
D,N,B,IN,2006-07-05,149.12
D,N,B,IN,2006-07-06,149.29
D,N,B,IN,2006-07-07,149.37
D,N,B,IN,2006-07-08,NaN
D,N,B,IN,2006-07-09,NaN
D,N,B,IN,2006-07-10,149.18
D,N,B,IN,2006-07-11,149.13
D,N,B,IN,2006-07-12,148.87
D,N,B,IN,2006-07-13,149.02
D,N,B,IN,2006-07-14,148.69
D,N,B,IN,2006-07-15,NaN
D,N,B,IN,2006-07-16,NaN
D,N,B,IN,2006-07-17,148.32
D,N,B,IN,2006-07-18,148.53
D,N,B,IN,2006-07-19,147.73
D,N,B,IN,2006-07-20,147.48
D,N,B,IN,2006-07-21,147.4
D,N,B,IN,2006-07-22,NaN
D,N,B,IN,2006-07-23,NaN
D,N,B,IN,2006-07-24,147.12
D,N,B,IN,2006-07-25,147.3
D,N,B,IN,2006-07-26,147.68
D,N,B,IN,2006-07-27,147.36
D,N,B,IN,2006-07-28,147.37
D,N,B,IN,2006-07-29,NaN
D,N,B,IN,2006-07-30,NaN
D,N,B,IN,2006-07-31,147.23
D,N,B,IN,2006-08-01,147.28
D,N,B,IN,2006-08-02,146.73
D,N,B,IN,2006-08-03,147.22
D,N,B,IN,2006-08-04,147.14
D,N,B,IN,2006-08-05,NaN
D,N,B,IN,2006-08-06,NaN
D,N,B,IN,2006-08-07,146.75
D,N,B,IN,2006-08-08,146.93
D,N,B,IN,2006-08-09,146.81
D,N,B,IN,2006-08-10,147.28
D,N,B,IN,2006-08-11,147.23
D,N,B,IN,2006-08-12,NaN
D,N,B,IN,2006-08-13,NaN
D,N,B,IN,2006-08-14,147.32
D,N,B,IN,2006-08-15,147.54
D,N,B,IN,2006-08-16,147.13
D,N,B,IN,2006-08-17,146.92
D,N,B,IN,2006-08-18,147.3
D,N,B,IN,2006-08-19,NaN
D,N,B,IN,2006-08-20,NaN
D,N,B,IN,2006-08-21,146.79
D,N,B,IN,2006-08-22,147.21
D,N,B,IN,2006-08-23,147.17
D,N,B,IN,2006-08-24,147.26
D,N,B,IN,2006-08-25,147.55
D,N,B,IN,2006-08-26,NaN
D,N,B,IN,2006-08-27,NaN
D,N,B,IN,2006-08-28,147.39
D,N,B,IN,2006-08-29,147.41
D,N,B,IN,2006-08-30,147.25
D,N,B,IN,2006-08-31,147.14
D,N,B,IN,2006-09-01,147.36
D,N,B,IN,2006-09-02,NaN
D,N,B,IN,2006-09-03,NaN
D,N,B,IN,2006-09-04,147.34
D,N,B,IN,2006-09-05,147.95
D,N,B,IN,2006-09-06,148.49
D,N,B,IN,2006-09-07,148.58
D,N,B,IN,2006-09-08,148.49
D,N,B,IN,2006-09-09,NaN
D,N,B,IN,2006-09-10,NaN
D,N,B,IN,2006-09-11,148.81
D,N,B,IN,2006-09-12,148.78
D,N,B,IN,2006-09-13,148.98
D,N,B,IN,2006-09-14,149.06
D,N,B,IN,2006-09-15,149.45
D,N,B,IN,2006-09-16,NaN
D,N,B,IN,2006-09-17,NaN
D,N,B,IN,2006-09-18,149.1
D,N,B,IN,2006-09-19,149.48
D,N,B,IN,2006-09-20,149.74
D,N,B,IN,2006-09-21,149.78
D,N,B,IN,2006-09-22,149.4
D,N,B,IN,2006-09-23,NaN
D,N,B,IN,2006-09-24,NaN
D,N,B,IN,2006-09-25,149.3
D,N,B,IN,2006-09-26,149.8
D,N,B,IN,2006-09-27,149.66
D,N,B,IN,2006-09-28,149.75
D,N,B,IN,2006-09-29,150.08
D,N,B,IN,2006-09-30,NaN
D,N,B,IN,2006-10-01,NaN
D,N,B,IN,2006-10-02,150.32
D,N,B,IN,2006-10-03,150
D,N,B,IN,2006-10-04,150.93
D,N,B,IN,2006-10-05,150.77
D,N,B,IN,2006-10-06,151.13
D,N,B,IN,2006-10-07,NaN
D,N,B,IN,2006-10-08,NaN
D,N,B,IN,2006-10-09,151.14
D,N,B,IN,2006-10-10,151.38
D,N,B,IN,2006-10-11,151.52
D,N,B,IN,2006-10-12,151.58
D,N,B,IN,2006-10-13,152.08
D,N,B,IN,2006-10-14,NaN
D,N,B,IN,2006-10-15,NaN
D,N,B,IN,2006-10-16,152.1
D,N,B,IN,2006-10-17,152.72
D,N,B,IN,2006-10-18,152.26
D,N,B,IN,2006-10-19,152.23
D,N,B,IN,2006-10-20,151.98
D,N,B,IN,2006-10-21,NaN
D,N,B,IN,2006-10-22,NaN
D,N,B,IN,2006-10-23,152.2
D,N,B,IN,2006-10-24,152.58
D,N,B,IN,2006-10-25,152.16
D,N,B,IN,2006-10-26,151.76
D,N,B,IN,2006-10-27,151.76
D,N,B,IN,2006-10-28,NaN
D,N,B,IN,2006-10-29,NaN
D,N,B,IN,2006-10-30,152.27
D,N,B,IN,2006-10-31,152.3
D,N,B,IN,2006-11-01,152.27
D,N,B,IN,2006-11-02,152.23
D,N,B,IN,2006-11-03,152.58
D,N,B,IN,2006-11-04,NaN
D,N,B,IN,2006-11-05,NaN
D,N,B,IN,2006-11-06,152.62
D,N,B,IN,2006-11-07,152.94
D,N,B,IN,2006-11-08,152.97
D,N,B,IN,2006-11-09,153.38
D,N,B,IN,2006-11-10,152.47
D,N,B,IN,2006-11-11,NaN
D,N,B,IN,2006-11-12,NaN
D,N,B,IN,2006-11-13,151.78
D,N,B,IN,2006-11-14,151.12
D,N,B,IN,2006-11-15,150.64
D,N,B,IN,2006-11-16,152.16
D,N,B,IN,2006-11-17,152.42
D,N,B,IN,2006-11-18,NaN
D,N,B,IN,2006-11-19,NaN
D,N,B,IN,2006-11-20,151.69
D,N,B,IN,2006-11-21,152.36
D,N,B,IN,2006-11-22,151.84
D,N,B,IN,2006-11-23,151.81
D,N,B,IN,2006-11-24,151.43
D,N,B,IN,2006-11-25,NaN
D,N,B,IN,2006-11-26,NaN
D,N,B,IN,2006-11-27,151.25
D,N,B,IN,2006-11-28,151.18
D,N,B,IN,2006-11-29,150.94
D,N,B,IN,2006-11-30,150.52
D,N,B,IN,2006-12-01,150.52
D,N,B,IN,2006-12-02,NaN
